school_id,location,district,modified_name_transliterated
3753,gajuri,dhading,beleshwori babike
3754,kalleri belini tar,dhading,belinetar prA vi
3755,belkotgadhi,nuwakot,belkot bhanjyan mA vi
3756,chhauni,kathmandu,bella ebs
3757,samakhushi,kathmandu,belmont international vi
3758,yungkala,dhading,bendi devi mA vi
3759,benighat rorang,dhading,beni shiksha sadan A vi
3760,dandapauwa,kathmandu,best academy
3761,old sinamangal-32 kathmandu,kathmandu,best group vision ebs
3762,thali,kathmandu,best montessori children house
3763,lajimpat,kathmandu,best montessori elementary ebs
3764,kathmandu,kathmandu,best montessori international vi
3765,betang,rasuwa,betang prA vi
3766,khairang,makwanpur,bethani namuna vi
3767,bagdole,lalitpur,bethel international academy
3768,balephi rmc,sindhupalchok,betrawati A vi
3769,sunkoshi rm dadagau,sindhupalchok,betrawati A vi
3770,badlang,sindhupalchok,betreswori prA vi
3771,golanjor,sindhuli,bhabini prA vi
3772,parkhal,chitwan,bhabishyanirman A vi _
3773,bagar,dolakha,bhabisya prA vi
3774,naw baneshwor,kathmandu,bhadra ghale shikshya sadan e b s
3775,kukhure,sindhupalchok,bhadra kali prA vi
3776,ghumthang,sindhupalchok,bhadrakali A vi
3777,hattigaunda,kathmandu,bhadrakali english medium vi
3778,gajuri,dhading,bhadrakali gurukul sanskrit bed bidhyashram
3779,hattigade,chitwan,bhadrakali mA vi
3780,dhungre bhanjyang,sindhuli,bhadrakali prA vi dhungrebhanjyang
3781,dandakhet,sindhupalchok,bhadrakali mA vi
3782,aanpchaur,dhading,bhadrapuri sanakishan A vi
3783,pilikhepa,dolakha,bhadrawati prA vi
3784,shailung,dolakha,bhadreshwor A vi
3785,kalinchok,dolakha,bhagawati A vi
3786,"dadabari,salle",dhading,bhagawati A vi
3787,khadkagaun,ramechhap,bhagawati A vi
3788,simle,kavrepalanchok,bhagawati A vi
3789,mandandeupur,kavrepalanchok,bhagawati A vi
3790,ashrang,lalitpur,bhagawati A vi
3791,kanapa,sindhuli,bhagawati english boarding vi madhibazar
3792,sirubani,sindhuli,bhagawati jana prA vi
3793,dharakhop,ramechhap,bhagawati prA vi
3794,bhumesthan,kavrepalanchok,bhagawati prA vi
3795,kharibot belbot tar,kavrepalanchok,bhagawati prA vi
3796,bhangal,bhaktapur,bhagawati prA vi
3797,lamidada,dolakha,bhagawati mA vi
3798,saramthali,nuwakot,bhagwan prA vi
3799,kathmandu,kathmandu,bhagwat sanyas ashram
3800,sankhu suparikhel,kathmandu,bhagyodaya mA vi
3801,thotarikhola,makwanpur,bhairab A vi
3802,balodanda,kavrepalanchok,bhairab adarbhut vi
3803,khanigaon,sindhupalchok,bhairab devi A vi
3804,gadigau,ramechhap,bhairab kali A vi
3805,chhagam,sindhupalchok,bhairab kunda prA vi
3806,fumacha,sindhupalchok,bhairab kunda prA vi
3807,boshigaun,kathmandu,bhairab nath A vi
3808,kerabari,sindhupalchok,bhairab prA vi
3809,datole,kavrepalanchok,bhairab prA vi
3810,bhairawa danda,makwanpur,bhairab prA vi
3811,dhap,kavrepalanchok,bhairab mA vi
3812,deurali,kavrepalanchok,bhairabeshor A vi
3813,ashok batika,nuwakot,bhairabi mA vi
3814,changunarayan municipality,bhaktapur,bhairabi aA vi
3815,bidur,nuwakot,bhairabi academy
3816,dharapani,ramechhap,bhairabi A vi
3817,suryabinayak municipality,bhaktapur,bhairabi A vi
3818,ratmate,dhading,bhairabi A vi
3819,maldung,dhading,bhairabi A vi
3820,kalleri parelachhap,dhading,bhairabi A vi
3821,sunaulabajar,dhading,bhairabi A vi
3822,23,sindhupalchok,bhairabi bbk
3823,bhage,nuwakot,bhairabi devi prA vi
3824,manthali,ramechhap,bhairabi mA vi sunarpani
3825,bhairamkot,nuwakot,bhairam mA vi
3826,serser,makwanpur,bhairang devi prA vi
3827,neelakantha,dhading,bhairavee mA vi
3828,bidur,nuwakot,bhairum mA vi
3829,baseri bhaise,dhading,bhaise prA vi
3830,bhaise,makwanpur,bhaise shwor prA vi
3831,kalleri baseri,dhading,bhakta bachala A vi
3832,raktakali tangal,kathmandu,bhakta bidyashram mA vi
3833,gattaghar,bhaktapur,bhaktapur english mA vi
3834,suryabinayak,bhaktapur,bhaktapur eurokids educational institute
3835,srijana nagar,bhaktapur,bhaktapur modern ebs
3836,lokanthali,bhaktapur,bhaktapur nist vi
3837,kamalbinayak,bhaktapur,bhaktapur rhombus mA vi
3838,budol,kavrepalanchok,bhakteshwar mA vi
3839,budhanilkantha,kathmandu,bhakti bedanta pathshala
3840,hattigauda chowk hattigauda,kathmandu,bhakti international academy
3841,budhanilkantha,kathmandu,bhaktivedanta pathshala
3842,dharatar,ramechhap,bhalepokhari prA vi
3843,bahaluwatar,sindhuli,bhaluwatar A vi
3844,tarakeshwor,nuwakot,bhamara A vi
3845,dulalthok,kavrepalanchok,bhamarkote himalayan A vi
3846,hardi,chitwan,bhandara mA vi
3847,panauti,kavrepalanchok,bhandarigau balvikas kendra
3848,melung,dolakha,bhangeri mA vi
3849,bansbari,sindhupalchok,bhanjyang A vi
3850,asanchuli,kavrepalanchok,bhanjyang A vi
3851,bhangyan kharka,nuwakot,bhanjyang kharka prA vi
3852,sirise,sindhupalchok,bhanjyang prA vi
3853,lalitpur,lalitpur,bhanodaya A vi
3854,ranipokhari,kathmandu,bhanu mA vi
3855,kabase,sindhuli,bhanu A vi
3856,nagi,ramechhap,bhanu bhakta A vi
3857,tinkuna,sindhuli,bhanu bhakta mA vi
3858,panipokhari,kathmandu,bhanu bhakta memorial ebs
3859,gajuri,dhading,bhanu bhakta mA vi
3860,paharilotar,chitwan,bhanu mA vi baratpur
3861,ratnanagar,chitwan,bhanu memorial mA boarding vi
3862,makranchuli,makwanpur,bhanu mA vi
3863,dudhauli,sindhuli,bhanu mA vi ratanpur
3864,megarpa,ramechhap,bharatee mA vi
3865,ebuwa,ramechhap,bharati A vi
3866,balmandir road,chitwan,bharatpur balmandir autism bishesh vi
3867,syauli bazar,chitwan,bharatpur mA vi bharatpur
3868,purnachandi,lalitpur,bhassara mA vi
3869,changunarayan municipality,bhaktapur,bhatbhateni vi
3870,bhatte,sindhupalchok,bhatte A vi
3871,chhuchepati,kathmandu,bhavishya A vi
3872,ramdhuni,makwanpur,bhawana prA vi
3873,mahabhir,makwanpur,bhawana prA vi
3874,dhaitar,kavrepalanchok,bhawani A vi
3875,ranipauwa,nuwakot,bhawani mA vi
3876,bhawanipur,kavrepalanchok,bhawani prA vi
3877,kagatigaun,nuwakot,bhawani mA vi
3878,chandragiri municipality,kathmandu,bheem mA vi
3879,bhendabari,nuwakot,bhendabari mA vi
3880,"newbaneshwor, kmc 34",kathmandu,bhibhuti baikalpik vidhalaya
3881,melung,dolakha,bhim mA vi
3882,melung,dolakha,bhim mA vi
3883,liwali,bhaktapur,bhim adarsha A vi
3884,bhimsensthan,ramechhap,bhim A vi
3885,kamitol,sindhupalchok,bhim bidyashram mA vi
3886,bhimnagar,chitwan,bhim chandra aA viidhyalya bharatpur
3887,gokarneshwor,kathmandu,bhim dev adharvut vidhyala
3888,makawanpurgadhi-5,makwanpur,bhim ebs
3889,suntopar,dolakha,bhim mA vi
3890,bhimali,rasuwa,bhimali A vi
3891,bhimdhunga,kathmandu,bhimdhunga mA vi
3892,melung,dolakha,bhimendra A vi
3893,bhimeshwor,dolakha,bhimeshor bahira prA vi
3894,rajgaun,ramechhap,bhimeshwar prasun kandel mA vi
3895,dandagaun,ramechhap,bhimeshwor aaharbhut
3896,suncity,kathmandu,bhimeshwor academy
3897,bhaise,dolakha,bhimeshwor academy
3898,dandakharka,ramechhap,bhimeshwor A vi
3899,langlang,ramechhap,bhimeshwor A vi
3900,bhirkot,dolakha,bhimeshwor A vi
3901,karthali,ramechhap,bhimeshwor prA vi
3902,dhokati,sindhupalchok,bhimeshwor prA vi
3903,"manthali,chisapani",ramechhap,bhimeshwor rudra mA vi
3904,daraghar,ramechhap,bhimeshwori A vi
3905,bhimnagar,chitwan,bhimnagar mA vi baratpur
3906,tripurasundari,dhading,bhimodaya mA vi
3907,kalika,chitwan,bhimodaya mA vi
3908,godawari,lalitpur,bhimsen adarsha mA vi
3909,gosaikunda rural municipality,rasuwa,bhimsen A vi
3910,kodari,kavrepalanchok,bhimsen besic vi
3911,chautara sangachokgadhi municipality,sindhupalchok,bhimsen mA vi
3912,jugal,sindhupalchok,bhimsen mA vi
3913,fulpingkot,sindhupalchok,bhimsen prA vi
3914,mule,sindhupalchok,bhimsen prA vi
3915,sajhakote,kavrepalanchok,bhimsen prA vi
3916,bhimaltar,makwanpur,bhimsen prA vi
3917,khaniyadanda,sindhuli,bhimsen prA vi khaniyadanda
3918,tyangthali,sindhupalchok,bhimsen mA vi
3919,battar,nuwakot,bhimsen mA vi
3920,majhagaun,rasuwa,bhimsensthan A vi
3921,bhimtar,sindhupalchok,bhimsensthan bbk
3922,bhairabkunda,nuwakot,bhirabkunda A vi
3923,bhirmuni,dolakha,bhirmuni A vi
3924,darkha langchet,dhading,bhogteni A vi
3925,basantapur,makwanpur,bhoj siddha mA vi
3926,kupan tole,chitwan,bhole baba prA vi
3927,bhotang,sindhupalchok,bhotang devi mA vi
3928,chiling,sindhupalchok,bhotenamlang mA vi
3929,kamalnagar,chitwan,bhrikuti boarding vi bharatpur
3930,saure,kavrepalanchok,bhrikuti mA vi
3931,k t m saraswotinagar,kathmandu,bhrikuti mA vi
3932,uttarpani,makwanpur,bhrikuti mA vi
3933,manigaun,rasuwa,bhubaneshwari A vi
3934,mulkharka,ramechhap,bhubaneshwori A vi
3935,harkapur,kavrepalanchok,bhubaneshwori A vi
3936,ghunde,kavrepalanchok,bhubaneshwori A vi
3937,rawa,dolakha,bhubaneshwori prA vi
3938,khursane,nuwakot,bhume devi A vi
3939,mahakali,nuwakot,bhume devi A vi
3940,pakhari,nuwakot,bhume devi prA vi
3941,prabhudanda,nuwakot,bhume devi prA vi
3942,yubra,rasuwa,bhume devi prA vi
3943,ningleni,nuwakot,bhume devi prA vi
3944,puranagau,nuwakot,bhume devi prA vi
3945,myagang,nuwakot,bhume devi mA vi
3946,gaurishankar,dolakha,bhume gumba mA vi
3947,saramthathli,kavrepalanchok,bhume mA vi
3948,thulogaun,rasuwa,bhumedevi mA vi
3949,gajuri,dhading,bhumekali A vi
3950,sano dandakharka,makwanpur,bhumeshowri prA vi sanodandakharka
3951,kunatol,rasuwa,bhumeshwari prA vi
3952,"kiul, muktitar",sindhupalchok,bhumeshwari mA vi
3953,nagi,sindhuli,bhumeshwor A via nagi
3954,jhagarekhani,ramechhap,bhumeshwor A vi
3955,mahabharat,kavrepalanchok,bhumeshwor A vi
3956,dhungepani,lalitpur,bhumeshwor A vi
3957,serabesi,dhading,bhumeshwor A vi
3958,kuruwas,kavrepalanchok,bhumeshwor ni mA vi
3959,khani gau,dhading,bhumeshwori babike
3960,sunkhanitar,sindhuli,bhumeshwori A vi
3961,wadi,ramechhap,bhumeshwori A vi
3962,thulathungachaur,sindhupalchok,bhumeshwori A vi
3963,adhikaritol,sindhupalchok,bhumeshwori A vi
3964,thakre lamagaun,dhading,bhumeshwori A vi
3965,bhedikhor,dolakha,bhumeshwori prA vi
3966,jugal,sindhupalchok,bhumeshwori prA vi
3967,sunkoshi ga pa chhap manedanda,sindhupalchok,bhumeshwori prA vi
3968,kalapani,makwanpur,bhumeshwori prA vi
3969,rakshirang,makwanpur,bhumeshwori prA vi
3970,rampur,sindhupalchok,bhumesthan A vi
3971,panchakanya,nuwakot,bhumesthan A vi
3972,mahadevsthan,dhading,bhumesthan A vi
3973,bhalukhop,ramechhap,bhumesthan bbk
3974,dandapakhar,sindhupalchok,bhumesthan prA vi
3975,bigati manedanda,kavrepalanchok,bhumesthan prA vi
3976,mechhe gaun,kavrepalanchok,bhumesthan prA vi
3977,masarangi,kavrepalanchok,bhumesthan prA vi
3978,frekep kot,nuwakot,bhumesthan prA vi
3979,jhankrigaun,sindhupalchok,bhumesthan preprA vi ecd
3980,roshi,kavrepalanchok,bhumesthan prA vi
3981,melung,dolakha,bhumesthan mA vi
3982,birtha,kavrepalanchok,bhumesthan uchha mA vi
3983,sunakoshi ga pa,sindhuli,bhumeswar prA vi khaniyakharka
3984,chautara,ramechhap,bhumeswori A vi
3985,changorsawa,sindhupalchok,bhumeswori A vi
3986,chyamnasa,sindhupalchok,bhumeswori prA vi
3987,sunkoshi rm sunkhani,sindhupalchok,bhumeswori mA vi
3988,bhirpani,ramechhap,bhumethan A vi
3989,swahara,ramechhap,bhumethan prA vi
3990,ratomate,makwanpur,bhumi mahadev prA vi
3991,bhumichuli,makwanpur,bhumichuli prA vi
3992,mathillo orbang,dhading,bhumisthan A vi
3993,bhumithumka,lalitpur,bhumithumka A vi
3994,battar,nuwakot,bhupendra memorial bal batika
3995,bhusune,kavrepalanchok,bhusune kali devi prA vi
3996,school road,makwanpur,bhutan devi mA vi
3997,khaniyapani,ramechhap,bhutandevi prA vi
3998,siranchour,dhading,bhuwan A vi
3999,jwalamukhi,dhading,bhuwaneshwari mA vi
31000,dharke,dhading,bhuwaneshwori mA vi
31001,aapghari,kavrepalanchok,bhuwaneshwori A vi
31002,nangkhel,bhaktapur,bhuwaneshwori mA vi
31003,35,chitwan,bhuwanishankar multiple campus
31004,khairahani,chitwan,bhuwanishankar multiple college
31005,kmc-15,kathmandu,bibhuti national vi
31006,thali,kathmandu,bibhuti pathashala
31007,kapan,kathmandu,bibhuti pragya niketan
31008,kharibot,kathmandu,biddodaya A vi
31009,banepa,kavrepalanchok,bidhya kunja non formal mA vi
31010,"baralgau,jorpati",kathmandu,bidhya sagar english boarding vi
31011,jhochhen,kathmandu,bidhyodaya A vi
31012,kathmandu,kathmandu,bidhyodaya ebs
31013,tunedada,nuwakot,bidhyoparjan prA vi
31014,tinpiple roshi,kavrepalanchok,bidya bikash prA vi
31015,roshi,kavrepalanchok,bidya bikash prA vi
31016,rawalswara,nuwakot,bidya niketan prA vi
31017,kalinchowk,dolakha,bidyabikash english boarding vi
31018,chainpur,lalitpur,bidyadhishwori mA vi
31019,jakhanitar,ramechhap,bidyashram A vi
31020,sitapaila,kathmandu,big buddha national academy
31021,mandikhatar,kathmandu,bigyan english boarding vi
31022,tarakeshwor 4,kathmandu,bigyan pathsala
31023,ikudol gaun,lalitpur,bigyan prabha A vi
31024,tadi,nuwakot,bigyan mA vi
31025,patichaur,kavrepalanchok,bihabar A vi
31026,bijeshwori,kathmandu,bijeshwori gyan mandir sainik mahavi
31027,bijeswori,kathmandu,bijeswori english vi
31028,nepane,nuwakot,bikas A vi
31029,sutargaun,ramechhap,bikash prA vi
31030,bhaisepati,kavrepalanchok,bikateshwor english mA bes vi
31031,suryabinayak,bhaktapur,bimal memorial vidhyapeeth
31032,gairigaun,sindhuli,bimala prA vi gairigaun
31033,jyamire,makwanpur,bina kalika prA vi
31034,badalgaun,kavrepalanchok,binayak bal A vi
31035,kalimati,sindhuli,binayak A vi kalimati
31036,phalante,nuwakot,binayak mA vi
31037,golanjor,sindhuli,binda basini pramary vi bhanjyankhani
31038,kalinchok,dolakha,bindabasini A vi
31039,golanjor,sindhuli,bindeshwari A vi golanjor
31040,ramche,makwanpur,bindeshwori prA vi
31041,bhindes,makwanpur,bindeshwori prA vi vindesh
31042,timilsinagaun,kavrepalanchok,bindha basini prA vi
31043,melung,dolakha,bindhabasini A vi
31044,majhigaun,kavrepalanchok,bindhawasini mA vi
31045,ratnanagar,chitwan,bindheshwari A vi
31046,roshi,kavrepalanchok,bindhyabasini prA vi
31047,tokha saraswati,kathmandu,bindhyabasini mA boarding vi
31048,"tharpu, katunje",dhading,bindu keshar A vi
31049,myagang,nuwakot,bindu keshar mA vi
31050,golmasthan,sindhupalchok,binjyal purba prA vi
31051,nayabasti,kathmandu,bipul shikshya niketan
31052,fuldanda,kavrepalanchok,bir pravi
31053,shankhamul,kathmandu,birat ebs
31054,kavresthali,kathmandu,birat sanatan dharma sanskarti bidhyapith
31055,birendranagar,chitwan,birendra adarsha mA vi
31056,bhimeshwor,dolakha,birendra A vi
31057,"bhetuwalthok-5, kakani",nuwakot,birendra A vi
31058,basantapur,chitwan,birendra A vi
31059,shailung,dolakha,birendra mA vi
31060,chainpur,nuwakot,birendra mA vi
31061,puranochepar,nuwakot,birendra mA vi
31062,chiniyabhanjang,nuwakot,birendra mA vi
31063,yakantakuna,lalitpur,birendra smriti ebs
31064,bisdeutar,sindhupalchok,bisdeutar A vi
31065,godawari,lalitpur,bishankhu narayan mA vi
31066,bishmure,dolakha,bishmure prA vi
31067,salleni,makwanpur,bishnu A viidyalay
31068,sanupalati,sindhupalchok,bishnu adyatmic sanskrit prA vi
31069,gaujeni,nuwakot,bishnu devi A vi
31070,shivapuri,nuwakot,bishnu devi prA vi
31071,chandragiri municipality,kathmandu,bishnu devi mA vi
31072,chandragiri municipality,kathmandu,bishnu devi shiksha sadan mA vi
31073,angetar,ramechhap,bishnu janajyoti mA vi
31074,bhorle,makwanpur,bishnu jyoti A vi
31075,bimire,kavrepalanchok,bishnu laxmi prA vi
31076,baiteshwor,dolakha,bishnu mA vi baiteshwor dolakha
31077,chuniya,makwanpur,bishnu prA vi
31078,chandragiri,kathmandu,bishnudevi kids care montessori & A vi
31079,tokha,kathmandu,bishnumati aawasiya mA vi
31080,lakuri danda,dolakha,bishnushwori prA vi
31081,chipleti,makwanpur,bishwa jyoti A vi
31082,radhapur,chitwan,bishwa jyoti shikshya sadan bharatpur
31083,"bharatpur-15,mangalpur,chitwan",chitwan,bishwa prakash mA vi bharatpur
31084,dhalpa,kathmandu,bishwa rastriya mA vi
31085,chabahil,kathmandu,bishwa shiksha sadan mA vi
31086,lalitpur,lalitpur,bishwamitra ganesh mA vi
31087,jakhani,sindhuli,bishwo dip prA vi
31088,dovandanda,sindhuli,bishwo jyoti prA vi dovandanda
31089,bisuntol,dolakha,bisuntole A vi
31090,chaku,sindhupalchok,bless english boarding vi
31091,lubhu,lalitpur,bloom nepal vi
31092,patan dhoka,lalitpur,blooming kids A vi
31093,thakre,dhading,blooming lotus english mA vi
31094,tahachal,kathmandu,blooms academy
31095,golfutar,kathmandu,blossom co ed academy
31096,budhanilkantha,kathmandu,blue berry day care and A vi
31097,shuvakamana tole,kathmandu,blue berry vi
31098,kumaripati,lalitpur,blue bird ebs
31099,bhaktapur,bhaktapur,blue bird english vi
31100,jagatpur,chitwan,blue bird english vi bharatpur
31101,godawari,lalitpur,blue bird vi
31102,"kalanki chowk, ringroad",kathmandu,blue wren international boarding vi mA
31103,imadol,lalitpur,bluebell A vi
31104,"madhyapur thimi-8, bode, layaku",bhaktapur,bode mA vi
31105,"faika, kapan",kathmandu,bodhi sadan mA vi
31106,nagarjun,kathmandu,bodhibriksha elementary vi
31107,swoyambhu,kathmandu,bodhisattva vi
31108,watu tole,kathmandu,bodhisatwa ebs
31109,jugal,sindhupalchok,bolde A vi
31110,bolde,sindhupalchok,bolde prA vi
31111,kafal chour,nuwakot,bolung katunje A vi
31112,benighat rorang,dhading,bomrang A vi
31113,chabahil ringroad,kathmandu,bon skylark international vi
31114,bosimpa,dolakha,bosimpa prA vi
31115,kalopul,kathmandu,boston ebs
31116,yalung,dolakha,bouddha bhuwaneshwori mA vi
31117,aarubari,kathmandu,bouddha ebs
31118,attarkhel,kathmandu,bouddha international vi
31119,kathmandu,kathmandu,boudha children heaven boarding vi
31120,sunkoshi rm pakhar dobhan,sindhupalchok,bp adarsha prA vi
31121,sikharpur,sindhuli,bp A vi sikharpur
31122,narsingdanda,sindhupalchok,bp memorial A vi
31123,shaktikhola,makwanpur,bp prA vi
31124,basnet tole,sindhupalchok,bp smriti A vi
31125,bitalab,nuwakot,bp smriti A vi
31126,arubote,nuwakot,bp smriti prA vi
31127,jwalamukhi-2,dhading,bp smriti prA vi
31128,kwathandau,bhaktapur,brahmacharini prA vi
31129,kamaldanda,makwanpur,brahmadik academy
31130,champadevi,kathmandu,brahmananda saraswati vedic gurukulum
31131,beshi gaun,kathmandu,brahmasmi academy
31132,23,sindhupalchok,brahmayani bbk
31133,kabilas,nuwakot,brahmeshwar ved vidyashram
31134,narephat,kathmandu,brain heart ebs
31135,new colony,kathmandu,brain land academy
31136,baluwakhani chowk,kathmandu,brainy kids A vi
31137,majhagaon,nuwakot,bramayani A vi
31138,doramba,ramechhap,bramha bishnu prA vi
31139,ramantar,makwanpur,bramha devi prA vi
31140,ramauli,makwanpur,bramha kali A vi
31141,"kageshwori manohara-4, bramhakhel",kathmandu,bramha kunja shikshya sadan
31142,bakaiya,makwanpur,bramha ni mA vi
31143,libali,bhaktapur,bramhayani A vi
31144,gairibisauna,kavrepalanchok,bramhayani mA vi
31145,jugal,sindhupalchok,bramhayani prA vi
31146,kewalchuli,sindhuli,bramheshwar prA vi
31147,nengale,nuwakot,bramheswory A vi
31148,jalbire,sindhupalchok,bramhyani english vi
31149,darkha birchet,dhading,brichet mA vi
31150,jwagal lalitpur,lalitpur,bridge water ebs
31151,sinamangal,kathmandu,bridgewater international s vi
31152,chandragiri municipality,kathmandu,bright angels ebs
31153,hariyali,kathmandu,bright child center
31154,khusibu,kathmandu,bright field education academy
31155,satadobato,lalitpur,bright future ebs
31156,benighat rorang,dhading,bright future eng boarding vi
31157,"dhundhane,panchkhal",kavrepalanchok,bright future english mA vi
31158,telauli,chitwan,bright future english mA vi bharatpur
31159,chandragiri municipality,kathmandu,bright future mA vi
31160,balaju,kathmandu,bright heaven ebs
31161,"chandragiri-8, kathmandu, nepal",kathmandu,bright horizon children's home vi
31162,naya naikap,kathmandu,bright kinder world
31163,khopasi,kavrepalanchok,bright star ebs
31164,ram mandir,bhaktapur,bright star english vi
31165,kumiya patihani,chitwan,bright star mA boarding vi bharatpur
31166,harisiddhi,lalitpur,bright star workers mA vi
31167,mahadevsthan,kathmandu,bright stars ebs
31168,mandandeupur,kavrepalanchok,bright vision ebs
31169,balmandir naxal,kathmandu,brihaspati vidyasadan
31170,kholmagaun,ramechhap,brikheshwar A vi
31171,siphal,kathmandu,brilliant educational mA vi
31172,naubise salla danda,dhading,brisheshwor A vi
31173,basbari basbari,kathmandu,british gorkha academy
31174,bansbari,kathmandu,british gurkha academy mA vi
31175,dhunibesi,dhading,brook hills vi
31176,adeshwor,kathmandu,brookfield academy
31177,ktm-4 sukedhara,kathmandu,brooklyn academy
31178,benighat rorang,dhading,brusbang A vi
31179,namobuddha,kavrepalanchok,buddha academy
31180,,lalitpur,buddha academy
31181,jorpati,kathmandu,buddha academy boarding vi
31182,ekle,sindhupalchok,buddha A vi
31183,bhaisedandatole,kavrepalanchok,buddha bal prA vi
31184,mahabharat,kavrepalanchok,buddha bal unnati A vi
31185,semjong chautara,dhading,buddha balbikas kendra
31186,bamti gairi,ramechhap,buddha A vi
31187,mahabharat,kavrepalanchok,buddha A vi
31188,khursanibari,lalitpur,buddha A vi
