school_id,Potential_School_Name,Potential_School_Name_transliterated,Potential_District_Name,Potential_District_Name_transliterated,Matched_District_Name,Assigned_District_Name
904,बलभद्र मा वि,balabhadra mA vi,झापा,jhapa,jhapa,jhapa
905,फूलबारी मा वि,phUlabArI mA vi,झापा,jhapa,jhapa,jhapa
906,दुर्गा प्रा वि,durgA prA vi,डोटी,doti,doti,doti
907,भगलेक नि मा विा वि,bhagaleka ni mA viA vi,डोटी,doti,doti,doti
908,विष्णु मा वि,viShNu mA vi,डोटी,doti,doti,doti
909,लेखनाथ प्रा वि,lekhanAtha prA vi,झापा,jhapa,jhapa,jhapa
910,मा वि,mA vi,विद्यालय,vidyalaya,ilama,ilama
911,कालीकास्थान प्रा वि,kAlIkAsthAna prA vi,डोटी,doti,doti,doti
912,कालिका सार्बजनिक प्रा वि,kAlikA sArbajanika prA vi,डोटी,doti,doti,doti
913,जनविकास आ वि,janavikAsa A vi,झापा,jhapa,jhapa,jhapa
914,तारावारी आ वि,tArAvArI A vi,झापा,jhapa,jhapa,jhapa
915,पशुपति प्रा वि,pashupati prA vi,झापा,jhapa,jhapa,jhapa
916,सरस्वती मा वि,sarasvatI mA vi,झापा,jhapa,jhapa,jhapa
917,गणेश प्रा वि,gaNesha prA vi,राटामाडौ,ratamadau,kathamadaum,kathamadaum
918,सीताराम मा वि,sItArAma mA vi,डोटी,doti,doti,doti
919,कालिका उधोग प्रा वि,kAlikA udhoga prA vi,डोटी,doti,doti,doti
920,सीताराम प्रा वि,sItArAma prA vi,वासुदेवी,vasudevi,rasuva,rasuva
921,भबानि मा विा वि,bhabAni mA viA vi,डोटी,doti,doti,doti
922,सिद्धेश्वर मा वि,siddheshvara mA vi,डोटी,doti,doti,doti
923,कुवाडी देवी मा वि,kuvADI devI mA vi,झापा,jhapa,jhapa,jhapa
924,हिमाली प्रा वि,himAlI prA vi,झापा,jhapa,jhapa,jhapa
925,गरुवा आ वि,garuvA A vi,इलाम,ilama,ilama,ilama
926,जनक मा वि,janaka mA vi,सुनसरी,sunasari,sunasari,sunasari
927,महेन्द्र रत्न मा वि,mahendra ratna mA vi,झापा,jhapa,jhapa,jhapa
928,सुन्दरपुर प्रा वि,sundarapura prA vi,झापा,jhapa,jhapa,jhapa
929,नवज्योति प्रा वि,navajyoti prA vi,सुनसरी,sunasari,sunasari,sunasari
930,आ वि,A vi,सुनसरी,sunasari,sunasari,sunasari
931,आ वि,A vi,सुनसरी,sunasari,sunasari,sunasari
932,मुनर जनता रा प्रा वि,munara janatA rA prA vi,सप्तरी,saptari,saptari,saptari
933,मपटामाण्डौ प्रा वि,mapaTAmANDau prA vi,डोटी,doti,doti,doti
934,कालिका प्रा वि,kAlikA prA vi,डोटी,doti,doti,doti
935,तोडी प्रा वि,toDI prA vi,डोटी,doti,doti,doti
936,पाणिनि मा विा वि,pANini mA viA vi,झापा,jhapa,jhapa,jhapa
937,जनकल्याण रुद्रहरि मा वि,janakalyANa rudrahari mA vi,सुनसरी,sunasari,sunasari,sunasari
938,गोरखनाथ प्रा वि,gorakhanAtha prA vi,सुनसरी,sunasari,sunasari,sunasari
939,भरलेक मा वि,bharaleka mA vi,डोटी,doti,doti,doti
940,भानुभक्त प्रा वि,bhAnubhakta prA vi,झापा,jhapa,jhapa,jhapa
941,राधानगर प्रा वि,rAdhAnagara prA vi,झापा,jhapa,jhapa,jhapa
942,साधुप्रर्ति प्रा वि,sAdhuprarti prA vi,झापा,jhapa,jhapa,jhapa
943,जनता मा वि,janatA mA vi,सुनसरी,sunasari,sunasari,sunasari
944,हिमालय प्रा वि,himAlaya prA vi,कैलाली,kailali,kailali,kailali
945,सरस्वती मा वि,sarasvatI mA vi,कैलाली,kailali,kailali,kailali
946,कृष्ण मा वि,kRRiShNa mA vi,झापा,jhapa,jhapa,jhapa
947,शाल्पा मा वि,shAlpA mA vi,सुनसरी,sunasari,sunasari,sunasari
948,जनआदर्श मा वि,janaAdarsha mA vi,झापा,jhapa,jhapa,jhapa
949,जन प्रभात मा वि,jana prabhAta mA vi,काठमाडौं,kathamadaum,kathamadaum,kathamadaum
950,मालिक मा वि,mAlika mA vi,कैलाली,kailali,kailali,kailali
951,भैरब प्रा वि,bhairaba prA vi,डोटी,doti,doti,doti
952,श्री नि मा विा वि,shrI ni mA viA vi,सुनसरी,sunasari,sunasari,sunasari
954,शनिस्चरे नि मा विा वि,shanischare ni mA viA vi,झापा,jhapa,jhapa,jhapa
955,महेन्द्र आ वि,mahendra A vi,डोटी,doti,doti,doti
956,केदारअखडा मा वि,kedAraakhaDA mA vi,केदारअखडा,kedaraakhada,rautahata,rautahata
957,मा वि,mA vi,कैलाली,kailali,kailali,kailali
958,महेन्द्र भृकुटी मा वि,mahendra bhRRikuTI mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
959,महेन्द्र भृकूटी मा वि,mahendra bhRRikUTI mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
960,नवदुर्गा प्रा वि,navadurgA prA vi,डोटी,doti,doti,doti
961,जनकल्याण नौलो विहानी प्रा वि,janakalyANa naulo vihAnI prA vi,धनुकटा,dhanukata,dhanakuta,dhanakuta
962,युवा स्वंयम् सेवी प्रा वि,yuvA svaMyam sevI prA vi,गुल्मी,gulmi,gulmi,gulmi
963,देवीस्थान प्रा वि,devIsthAna prA vi,गुल्मी,gulmi,gulmi,gulmi
964,खड्ग आ वि,khaDga A vi,गुल्मी,gulmi,gulmi,gulmi
965,गंगा प्रा वि,gaMgA prA vi,गुल्मी,gulmi,gulmi,gulmi
966,इयाल पोखरी मा वि,iyAla pokharI mA vi,गुल्मी,gulmi,gulmi,gulmi
967,शंकर प्रा वि,shaMkara prA vi,गुल्मी,gulmi,gulmi,gulmi
968,सरस्वती प्रा वि,sarasvatI prA vi,गुल्मी,gulmi,gulmi,gulmi
969,जनजागृति प्रा वि,janajAgRRiti prA vi,गुल्मी,gulmi,gulmi,gulmi
970,सर्वोदय आ वि,sarvodaya A vi,अर्घाखाँची,arghakha.nchi,arghakha.nchi,arghakha.nchi
971,नव प्रभात आ वि,nava prabhAta A vi,डोटी,doti,doti,doti
972,ज्योति प्रा वि,jyoti prA vi,रुकुम,rukuma,rukuma purva,rukuma purva
973,नेरात्रिभुवन मा वि,nerAtribhuvana mA vi,गुल्मी,gulmi,gulmi,gulmi
974,उदय प्रा वि,udaya prA vi,गुल्मी,gulmi,gulmi,gulmi
975,रेसुंगा प्रा वि,resuMgA prA vi,गुल्मी,gulmi,gulmi,gulmi
976,सरस्वती उ मा वि,sarasvatI u mA vi,अर्घाखाँची,arghakha.nchi,arghakha.nchi,arghakha.nchi
977,सैनिक प्रा वि,sainika prA vi,गुल्मी,gulmi,gulmi,gulmi
978,भगवती मा वि,bhagavatI mA vi,गुल्मी,gulmi,gulmi,gulmi
979,महेन्द्रनगर मा वि,mahendranagara mA vi,रुपन्देही,rupandehi,rupandehi,rupandehi
980,देवेश्वर आ वि,deveshvara A vi,डोटी,doti,doti,doti
981,मा वि,mA vi,सुनसरी,sunasari,sunasari,sunasari
982,जनज्योति मा वि,janajyoti mA vi,झापा,jhapa,jhapa,jhapa
983,कोल्डाँडा आ वि,kolDA.NDA A vi,गुल्मी,gulmi,gulmi,gulmi
984,आलम प्रा वि,Alama prA vi,गुल्मी,gulmi,gulmi,gulmi
985,जनज्योति आ वि,janajyoti A vi,गुल्मी,gulmi,gulmi,gulmi
986,मेहेल पोखरी प्रा वि,mehela pokharI prA vi,गुल्मी,gulmi,gulmi,gulmi
987,सरस्वती प्रा विभुर्तु गुल्मी,sarasvatI prA vibhurtu gulmI,गुल्मी,gulmi,gulmi,gulmi
988,किटिनी मा वि,kiTinI mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
989,कालेश्वरी नि मा विा वि,kAleshvarI ni mA viA vi,ललितपुर,lalitapura,lalitapura,lalitapura
990,उदयखर्क मा वि,udayakharka mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
991,हिमालय प्रा वि,himAlaya prA vi,डोटी,doti,doti,doti
992,देउखला प्रा वि,deukhalA prA vi,डोटी,doti,doti,doti
993,त्रिभुवन मा वि,tribhuvana mA vi,गुल्मी,gulmi,gulmi,gulmi
994,खस्थोक मा वि,khasthoka mA vi,गुल्मी,gulmi,gulmi,gulmi
995,बालकल्याण्ा प्रा वि,bAlakalyANA prA vi,गुल्मी,gulmi,gulmi,gulmi
996,एकसिं नि मा विा वि,ekasiM ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
997,श्रमजित किशोर मा वि,shramajita kishora mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
998,मदन स्मारक मा वि,madana smAraka mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
999,महालक्ष्मी मा वि,mahAlakShmI mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
1000,जनप्रिय मा वि,janapriya mA vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
1001,भगवती आ वि,bhagavatI A vi,सुनसरी,sunasari,sunasari,sunasari
1002,शिवनगर मा वि,shivanagara mA vi,सुनसरी,sunasari,sunasari,sunasari
1003,रामजानकी आ वि,rAmajAnakI A vi,सुनसरी,sunasari,sunasari,sunasari
1004,इन्द्रज्योति प्रा वि,indrajyoti prA vi,जाजरकोट,jajarakota,jajarakota,jajarakota
1005,सत्यवती प्रा वि,satyavatI prA vi,गुल्मी,gulmi,gulmi,gulmi
1007,सिद्ध प्रा वि,siddha prA vi,गुल्मी,gulmi,gulmi,gulmi
1008,नमूना प्रा वि,namUnA prA vi,ललितपुर,lalitapura,lalitapura,lalitapura
1009,जनजागृती प्रा वि,janajAgRRitI prA vi,ललितपुर,lalitapura,lalitapura,lalitapura
1010,वीरेन्द्रोदय मा वि,vIrendrodaya mA vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
1011,नाम्चे प्रा वि,nAmche prA vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
1012,जनसहयोग प्रा वि,janasahayoga prA vi,गुल्मी,gulmi,gulmi,gulmi
1013,अमरदिप प्रा वि,amaradipa prA vi,गुल्मी,gulmi,gulmi,gulmi
1014,जनता मा वि,janatA mA vi,रुपन्देही,rupandehi,rupandehi,rupandehi
1015,जन ज्योति प्रा वि,jana jyoti prA vi,रुपन्देही,rupandehi,rupandehi,rupandehi
1016,उपल्लोतम्घास मा वि,upallotamghAsa mA vi,गुल्मी,gulmi,gulmi,gulmi
1017,दुर्गादेबी प्रा वि,durgAdebI prA vi,डोटी,doti,doti,doti
1018,ठूलोपोखरा मा वि,ThUlopokharA mA vi,गुल्मी,gulmi,gulmi,gulmi
1019,जनकल्याण प्रा वि,janakalyANa prA vi,गुल्मी,gulmi,gulmi,gulmi
1020,भैरवपूर प्रा वि,bhairavapUra prA vi,गुल्मी,gulmi,gulmi,gulmi
1021,साँझपुर प्रा वि,sA.Njhapura prA vi,ताप्लेजुङ,tapleju~na,tapleju~na,tapleju~na
1022,धर्मपुर उ मा वि,dharmapura u mA vi,गुल्मी,gulmi,gulmi,gulmi
1023,कालेश्वर आ वि,kAleshvara A vi,ललितपुर,lalitapura,lalitapura,lalitapura
1024,नवोदय आ वि,navodaya A vi,ललितपुर,lalitapura,lalitapura,lalitapura
1025,आ वि,A vi,चितवन,chitavana,chitavana,chitavana
1026,रघुनाथ मा वि,raghunAtha mA vi,डोटी,doti,doti,doti
1027,पिपलपोखरा प्रा वि,pipalapokharA prA vi,गुल्मी,gulmi,gulmi,gulmi
1028,नेराप्रा विअरातुङ गुल्मी,nerAprA viarAtu~Na gulmI,गुल्मी,gulmi,gulmi,gulmi
1029,भानोदय प्रा वि,bhAnodaya prA vi,ललितपुर,lalitapura,lalitapura,lalitapura
1030,नेरानि मा विा वि,nerAni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
1031,त्रिभुवन प्रा वि,tribhuvana prA vi,कैलाली,kailali,kailali,kailali
1032,रा प्रा वि,rA prA vi,कैलाली,kailali,kailali,kailali
1033,मोन्याल प्रा वि,monyAla prA vi,कैलाली,kailali,kailali,kailali
1034,सरस्वती नि मा विा वि,sarasvatI ni mA viA vi,कैलाली,kailali,kailali,kailali
1035,सरस्वती मा वि,sarasvatI mA vi,कैलाली,kailali,kailali,kailali
1036,नव ज्योती प्रा वि,nava jyotI prA vi,झापा,jhapa,jhapa,jhapa
1037,दोहोरिएको प्रा वि,dohorieko prA vi,विधालय,vidhalaya,ilama,ilama
1038,चुलीमालिका मा वि,chulImAlikA mA vi,कालिकोट,kalikota,kalikota,kalikota
1039,सीतापुर नि मा विा वि,sItApura ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
1040,जनज्योती नि मा विा विअरेवा गुल्मी,janajyotI ni mA viA viarevA gulmI,गुल्मी,gulmi,gulmi,gulmi
1041,ग्वादी मा वि,gvAdI mA vi,गुल्मी,gulmi,gulmi,gulmi
1042,पाञ्चायन संस्कृत मा वि,pA~nchAyana saMskRRita mA vi,गुल्मी,gulmi,gulmi,gulmi
1043,देविस्थान मा वि,devisthAna mA vi,गुल्मी,gulmi,gulmi,gulmi
1044,थानपति नि मा विा वि,thAnapati ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
1045,सरस्वती मा वि,sarasvatI mA vi,ललितपुर,lalitapura,lalitapura,lalitapura
1046,सूर्योदय मा वि,sUryodaya mA vi,गुल्मी,gulmi,gulmi,gulmi
1047,सेउघा आ वि,seughA A vi,गुल्मी,gulmi,gulmi,gulmi
1048,बुद्ध मा वि,buddha mA vi,गुल्मी,gulmi,gulmi,gulmi
1049,श्रृजना प्रा वि,shrRRijanA prA vi,गुल्मी,gulmi,gulmi,gulmi
1050,खाधा नि मा विा वि,khAdhA ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
1051,शारदा नि मा विा वि,shAradA ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
1052,रामराज्य मा वि,rAmarAjya mA vi,गुल्मी,gulmi,gulmi,gulmi
1053,भगवती मा वि,bhagavatI mA vi,गुल्मी,gulmi,gulmi,gulmi
1054,जीवनोद्धार मा वि,jIvanoddhAra mA vi,गुल्मी,gulmi,gulmi,gulmi
