	Unnamed: 0.1	Unnamed: 0	School_level_transliterated	School_name_transliterated	Potential_district_transliterated	Location_1_transliterated	Matched_District	district_id_x	district_id_y	root_school_name
1588	1588	1588	3	sajapura	gulmi		gulmi	51	51	future stars ma ebs
1589	1589	1589	1	sarasvati	gulmi	joha~na	gulmi	51	51	future stars ma ebs
1590	1590	1590	0	balaseva	kailali		kailali	76	76	future step academy
1591	1591	1591	2	janakalyana	kailali		kailali	76	76	gachhiya
1592	1592	1592	3	pa~ncha kumari	lalitapura	aphaladola	lalitpur	25	25	gadh dev
1593	1593	1593	3	akala bagaimcha	lamaju~na		lamjung	39	39	gadhi bal bikas
1594	1594	1594	3	avi	chitavana	kamalapura kalika na pa	chitwan	29	29	gadhi gaun
1595	1595	1595	1	vagishvari	bhaktapura		bhaktapur	24	24	gagan basac vi
1596	1596	1596	1	kalika	pashchima	rukuma	rukum paschim	68	68	gaganchumbi
1597	1597	1597	2	lalitavikasa	lalitapura		lalitpur	25	25	gahate basic
1598	1598	1598	4	adarshasaula vumgamati	darchula		darchula	74	74	gahunbari
1599	1599	1599	1	shramajita kishora	lalitapura		lalitpur	25	25	gainyadevi
1600	1600	1600	0	surmadevi	bajha~na		bajhang	71	71	gairi gaun
1601	1601	1601	0	malika	gulmi		gulmi	51	51	gairidhara aabi bahunitar
1602	1602	1602	0	shivalaya ra	chitavana	jutapani	chitwan	29	29	gaiya laxmi
1603	1603	1603	1	someshvara	chitavana	gardi	chitwan	29	29	gaiyaraj aavi
1604	1604	1604	3	bagehiti mai	bhaktapura	cha.ngunarayana	bhaktapur	24	24	gaiyasthan
1605	1605	1605	0	lakshmi devi	bhaktapura		bhaktapur	24	24	gajurmukhi
1606	1606	1606	0	lakshminarayana	gulmi		gulmi	51	51	gajurmukhi ebs
1607	1607	1607	3	jakhadimai	chitavana	bharatapura	chitwan	29	29	gajurmukhi
1608	1608	1608	1	dedhagau.n	navalaparasi	dedhagau.n	nawalparasi	48	48	gajurmukhi vidya mandir
1609	1609	1609	0	janata	navalaparasi	banjariya	nawalparasi	48	48	galaxy academy
1610	1610	1610	1	mohana	chitavana		chitwan	29	29	galaxy ebs
1611	1611	1611	0	j~nanajyoti	gulmi		gulmi	51	51	galaxy ebs
1612	1612	1612	0	khadkachatra	gulmi		gulmi	51	51	galaxy public
1613	1613	1613	1	adarsha	gulmi	chatrakota	gulmi	51	51	galaxy public vi eastern
1614	1614	1614	0	bamvateri	gulmi	bamvateri	gulmi	51	51	gambhir pokhari
1615	1615	1615	3	bala chetana	bhaktapura	suryavinayaka na pa	bhaktapur	24	24	gandhi ashram memorial ebs sunwarshi morang
1616	1616	1616	3	tauthali	bhaktapura	nagarakota	bhaktapur	24	24	gandhi international ebs
1617	1617	1617	0	ramapokhari	gulmi	dhurkota	gulmi	51	51	ganesh
1618	1618	1618	0	ra	chitavana		chitwan	29	29	ganesh
1619	1619	1619	1	melatadi	bajha~na	khaptadachanna ga pa	bajhang	71	71	ganesh
1620	1620	1620	3	latainatha	baitadi	baveta	baitadi	70	70	ganesh
1621	1621	1621	3	janata	baitadi		baitadi	70	70	ganesh
1622	1622	1622	3	rashtriya	mahottari	malibara	mahottari	22	22	ganesh
1623	1623	1623	1	prabhata	lalitapura		lalitpur	25	25	ganesh  arjundhara
1624	1624	1624	0	ra	chitavana	pandavanagara	chitwan	29	29	ganesh
1625	1625	1625	0	shivaji	gulmi		gulmi	51	51	ganesh ne ra aa vi
1626	1626	1626	1	jyoti	bhaktapura	gundu	bhaktapur	24	24	ganesh
1627	1627	1627	3	bala kalyana	kathamadaum	balaju	kathmandu	23	23	ganesh
1628	1628	1628	0	ra	chitavana	gardi	chitwan	29	29	ganesh
1629	1629	1629	2	riyale	gulmi		gulmi	51	51	ganesh
1630	1630	1630	2	ammara	bajha~nga		bajhang	71	71	ganesh
1631	1631	1631	0	janata	kailali	mainapokhari	kailali	76	76	ganesh
1632	1632	1632	0	vidha~nchala	kailali		kailali	76	76	ganesh
1633	1633	1633	0	janata	mora~na	sijuva	morang	6	6	ganesh  dhuske
1634	1634	1634	0	hemanta	gulmi		gulmi	51	51	ganeshwori
1635	1635	1635	0	dhuli	bajha~na		bajhang	71	71	ganesthan
1636	1636	1636	3	nagarakota	bhaktapura	cha.ngunarayana	bhaktapur	24	24	ganga
1637	1637	1637	0	himalaya	gulmi		gulmi	51	51	ganga
1638	1638	1638	0	riyale	gulmi		gulmi	51	51	ganga
1639	1639	1639	1	dhulabari	jhapa	mechinagara	jhapa	4	4	ganga devi
1640	1640	1640	0	sarvahita	gulmi		gulmi	51	51	ganga devi
1641	1641	1641	0	khadga devi	gulmi	dharamapani	gulmi	51	51	ganga jamuna
1642	1642	1642	3	satakanya	lalitapura	vagamati ga pa	lalitpur	25	25	ganga memorial ebs
1643	1643	1643	1	maha.nkali devi	lalitapura		lalitpur	25	25	ganga memorial
1644	1644	1644	0	shri jalapa	lalitapura		lalitpur	25	25	ganga
1645	1645	1645	2	myalapokhari	gulmi		gulmi	51	51	ganga
1646	1646	1646	0	thadhua	gulmi		gulmi	51	51	ganga
1647	1647	1647	3	sirseni	gulmi	madane	gulmi	51	51	ganga
1648	1648	1648	0	manakota	bajha~na		bajhang	71	71	gangalal
1649	1649	1649	0	dudheshvari durga	lalitapura	devichaura	lalitpur	25	25	gangasmrity academy
1650	1650	1650	1	patana	lalitapura	patanadhoka	lalitpur	25	25	gangodaya
1651	1651	1651	1	bhimasena ardasha	lalitapura	devichaura	lalitpur	25	25	garden academy ebs
1652	1652	1652	0	gorkhali	bajha~na		bajhang	71	71	garma
1653	1653	1653	1	mohanyala	kailali	nigali	kailali	76	76	garuwa
1654	1654	1654	1	ghanteshvara	kailali		kailali	76	76	garvawati
1655	1655	1655	0	janaki	kailali		kailali	76	76	gaukhuri
1656	1656	1656	0	bhagavati	kailali		kailali	76	76	gaumati
1657	1657	1657	2	khaptadi	kailali		kailali	76	76	gaumukhi
1658	1658	1658	1	adarsha saula yuvaka	lalitapura		lalitpur	25	25	gaun pharka
1659	1659	1659	0	goira~na	dhadi~na	benighata rora~na	dhading	31	31	gauradaha multiple campus
1660	1660	1660	3	sthanapati	dhadi~na	chainapura	dhading	31	31	gauri a via
1661	1661	1661	2	bhadkuva	gulmi		gulmi	51	51	gauri ganj
1662	1662	1662	0	shiddha	gulmi		gulmi	51	51	gauri pancha kanya
1663	1663	1663	0	sarasvati	lalitapura	bukhela	lalitpur	25	25	gauri
1664	1664	1664	4	sarasvati lele	sarlahi		sarlahi	18	18	gauri sankar siwalaya gayatri swarupashram gurukul
1665	1665	1665	0	bhurajabrriksha	gorakha	gae na pa	gorkha	37	37	gauri shankar
1666	1666	1666	1	harrachaura	gulmi	chandrakota	gulmi	51	51	gauri shankar
1667	1667	1667	1	thaksipokhara	gulmi	balithuma	gulmi	51	51	gauri shankar
1668	1668	1668	2	bhubaneshvari pra	dhadi~na		dhading	31	31	gauriganj jivanjyoty ebs
1669	1669	1669	1	salabasa	dhadi~na	chainapura	dhading	31	31	gauriganj multiple campus
1670	1670	1670	0	pita	lalitapura		lalitpur	25	25	gauriganj
1671	1671	1671	0	janapriya	bajha~na		bajhang	71	71	gaurikanya
1672	1672	1672	0	dadavana	gulmi		gulmi	51	51	gaurisankar
1673	1673	1673	0	janata bala niketana	gulmi		gulmi	51	51	gaurishankar gurukul
1674	1674	1674	0	sajhapura	gulmi		gulmi	51	51	gaurishankar
1675	1675	1675	1	gambhira samudra setu	lalitapura	imadola	lalitpur	25	25	gauriya
1676	1676	1676	1	harisiddhi	lalitapura		lalitpur	25	25	gaushia rajbiya madarsha
1677	1677	1677	1	janajyoti	gulmi	vi rimuva	gulmi	51	51	gautam buddha
1678	1678	1678	0	ra	chitavana	torikheta	chitwan	29	29	gautam buddha a via
1679	1679	1679	1	sarasvati	kailali	geta	kailali	76	76	gautam buddha
1680	1680	1680	1	sarasvati	kailali	vi geta	kailali	76	76	gautam buddha
1681	1681	1681	0	bhubaneshvari	dhadi~na		dhading	31	31	gautam buddha english
1682	1682	1682	1	sarasvti	lalitapura	bajrabarahi lele	lalitpur	25	25	gautam buddha memorial
1683	1683	1683	0	shri riluchaura	bajha~na		bajhang	71	71	gautam buddha
1684	1684	1684	0	mahenratna	gulmi		gulmi	51	51	gautam buddha
1685	1685	1685	3	baishnavi	dhadi~na	jvalamukhi maidi	dhading	31	31	gautambuddha
1686	1686	1686	0	prajatantra	khota~na		khotang	5	5	gautambuddha
1687	1687	1687	0	padma	gulmi		gulmi	51	51	gayatri sanskrit
1688	1688	1688	1	nikantha	dhadi~na		dhading	31	31	gayatri vidyapeeth
1689	1689	1689	3	rashtriya	chitavana	khetavari	chitwan	29	29	gem public ebs
1690	1690	1690	1	j~nanajyoti	gorakha		gorkha	37	37	gem ma ebs
1691	1691	1691	1	kira~nchoka	dhadi~na	gajuri	dhading	31	31	gems international ma ebs
1692	1692	1692	3	tripura	dhadi~na		dhading	31	31	gherabari golden future academy
1693	1693	1693	3	devi	bhaktapura	suryavinayaka na pa	bhaktapur	24	24	ghodamara
1694	1694	1694	3	pukuna	dhadi~na	gajuri	dhading	31	31	ghosala a
1695	1695	1695	3	nrrisheshvara	dhadi~na	topla~na	dhading	31	31	ghunsa
1696	1696	1696	0	suru~navima	tapleju~na		taplejung	12	12	ghurbise panchami
1697	1697	1697	3	sarasvati	doti	adarsha ga pa	doti	75	75	ghyangkharka a vil
1698	1698	1698	3	pathibhara	tapleju~na	ha~ndeva	taplejung	12	12	gitanjali adharbut via
1699	1699	1699	0	ghanteshvara	doti		doti	75	75	gleam academy hasandaha
1700	1700	1700	1	janaki	jhapa		jhapa	4	4	glidge ebs
1701	1701	1701	2	ganosha	bhaktapura		bhaktapur	24	24	global academy
1702	1702	1702	1	melaghatti	kailali	ghodaghodi	kailali	76	76	global educational academy
1703	1703	1703	2	rupi~nathulidihi pra	dhadi~na		dhading	31	31	global ebs
1704	1704	1704	0	ra	chitavana	tallo pithuva	chitwan	29	29	global vi udayapur pra li
1705	1705	1705	1	barchauna	doti		doti	75	75	glory ebs
1706	1706	1706	1	mavi	siraha	lahana na pa govindapura jhirahari	siraha	19	19	glory ebs thoksila
1707	1707	1707	1	haldivari	jhapa		jhapa	4	4	glory montessori and kinder vi
1708	1708	1708	2	janajyoti	jhapa		jhapa	4	4	gloss ebs
1709	1709	1709	0	arunodaya	jhapa	juropani	jhapa	4	4	gnyanodaya
1710	1710	1710	1	chaturmukhi	chitavana	shaktikhora	chitwan	29	29	gobinda memorial academy
1711	1711	1711	1	kathara	chitavana		chitwan	29	29	god mother academy and technology
1712	1712	1712	0	arniko	jhapa	shanishchare	jhapa	4	4	godawari ma ebs
1713	1713	1713	3	krrishna nagara	doti	shikhara na pa	doti	75	75	godawari ebs
1714	1714	1714	1	siddheshvari	tapleju~na	sadeva	taplejung	12	12	godawari vidya mandir boarding
1715	1715	1715	3	khampiyoka	tapleju~na	sidi~nava	taplejung	12	12	godawari vidya mandir eng ebs itahari
1716	1716	1716	3	simha devi	tapleju~na	sablakhu	taplejung	12	12	gograha
1717	1717	1717	3	somali~nageshvara	bhaktapura	suryavinayaka na pa	bhaktapur	24	24	gokul kidzee vi
1718	1718	1718	1	bhimeshvara	kabhrepalanchoka		kavrepalanchok	26	26	gokundeshwar balmandir sec vi
1719	1719	1719	0	mendo phole	kabhrepala~nchoka	mahaabharata	kavrepalanchok	26	26	gokundeshwor
1720	1720	1720	2	sirutara	bhaktapura		bhaktapur	24	24	gokuwa
1721	1721	1721	3	brahamayani	bhaktapupura		bhaktapur	24	24	gokyo vi
1722	1722	1722	0	yuva ra	chitavana	jyo	chitwan	29	29	golden future ebs
1723	1723	1723	3	maha.nkaleshvara	bhaktapura	suryavinayaka na pa	bhaktapur	24	24	golden future education foundation
1724	1724	1724	0	upayogi	bhaktapura		bhaktapur	24	24	golden future ebs
1725	1725	1725	0	pathibhara mahadeva	tapleju~na		taplejung	12	12	golden future garden ebs
1726	1726	1726	0	chandrodaya	tapleju~na		taplejung	12	12	golden heaven academy
1727	1727	1727	2	tamoranadi	tapleju~na		taplejung	12	12	golden stars ebs
1728	1728	1728	2	simhadevi	tapleju~na	sikai.ncha	taplejung	12	12	golden sunrise english
1729	1729	1729	3	pa~nchashila	doti	shikhara na pa	doti	75	75	goli
1730	1730	1730	1	ramapura	doti		doti	75	75	golkhadi
1731	1731	1731	0	j~nana jyoti	bhaktapura		bhaktapur	24	24	golmadevi
1732	1732	1732	3	pamchayata	sunasari	duhavi	sunsari	11	11	golmadevi
1733	1733	1733	3	rashtriya	dhadi~na	tasarpu	dhading	31	31	golmarani
1734	1734	1734	1	machchindra	dhadi~na	dhunibeshi na pa	dhading	31	31	gomendra birta model ebs
1735	1735	1735	3	kalika	doti		doti	75	75	gopal
1736	1736	1736	3	pashupati	doti		doti	75	75	gopal memorial eng vi
1737	1737	1737	1	kalidevi	kathamadaum		kathmandu	23	23	gopeshwor bed bidhya ashram
1738	1738	1738	0	astha mahila	bhaktapura		bhaktapur	24	24	gora khani
1739	1739	1739	1	ganesha	bhaktapura	nagadesha	bhaktapur	24	24	goradevi
1740	1740	1740	0	janajagrrita	dhadi~na		dhading	31	31	gorakh
1741	1741	1741	2	nimavi	sunasari		sunsari	11	11	gorakh nath
1742	1742	1742	1	vishnu	sunasari	duhavi	sunsari	11	11	gorakhnath
1743	1743	1743	0	inadodaya	kailali		kailali	76	76	gorkha bahumat
1744	1744	1744	1	sarasvati	dhadi~na	kalleri	dhading	31	31	gorkha english medium vi
1745	1745	1745	3	j~nanodaya	dhadi~na		dhading	31	31	gorkhe
1746	1746	1746	0	bhrrikuti	jhapa		jhapa	4	4	goshan point ebs
1747	1747	1747	0	jvalamukhi	dhadi~na		dhading	31	31	gouria
1748	1748	1748	3	jvalamukhi	dhadi~na	nauvise	dhading	31	31	govinda das baidik vi
1749	1749	1749	3	shri sunakanya	dhadi~na	nilakantha na pa	dhading	31	31	grace academy ebs
1750	1750	1750	1	janaka siddhikali	bhaktapura		bhaktapur	24	24	graded english medium
1751	1751	1751	2	simhadevi	tapleju~na	sava	taplejung	12	12	gram baba
1752	1752	1752	3	lakshmi	jhapa	garamani	jhapa	4	4	gram devta
1753	1753	1753	2	nimavi	chitavana	parasanagara	chitwan	29	29	gram dhami dhamiyen
1754	1754	1754	0	saurenida.nda.n	tapleju~na		taplejung	12	12	gram janata
1755	1755	1755	2	mahendra	sunasari		sunsari	11	11	gram sudhar
1756	1756	1756	3	sarasvati	sunasari	bhokraha narasimha	sunsari	11	11	grambikas  majhkharka
1757	1757	1757	1	prabhata	doti	adarsha gau.npalika	doti	75	75	gramdev
1758	1758	1758	0	kalisthana u	jhapa		jhapa	4	4	gramin janata
1759	1759	1759	1	chandrodaya	dhadi~na	benighata	dhading	31	31	gramin samajik
1760	1760	1760	3	bhaluva	sunasari	pharsahi	sunsari	11	11	gramin utthan adharvut v
1761	1761	1761	0	balabikasa samaja	kathamadau		kathmandu	23	23	gramjyoti
1762	1762	1762	1	bode	bhaktapura	bode	bhaktapur	24	24	gramkalika
1763	1763	1763	0	ova~na	dhadi~na		dhading	31	31	gramodaya
1764	1764	1764	3	saureni da.nda	tapleju~na		taplejung	12	12	gramodaya yugakabi siddicharan s vi
1765	1765	1765	0	rajeshvari	sunasari		sunsari	11	11	gramonnati
1766	1766	1766	1	j~nanodaya	sunasari	dharana	sunsari	11	11	great grace english academy
1767	1767	1767	1	rashtriya	sunasari	itahari	sunsari	11	11	green field world vi
1768	1768	1768	1	janadaya	chitavana	ratnanagara	chitwan	29	29	green garden ebs
1769	1769	1769	1	suryadevi	tapleju~na	santhakra	taplejung	12	12	green land aca edu foundation ebs
1770	1770	1770	2	mevaraja	tapleju~na	dokhu	taplejung	12	12	green north point ma ebs
1771	1771	1771	0	balamandira ra	chitavana	torikheta	chitwan	29	29	green peace academy
1772	1772	1772	1	mahendrodaya	dhadi~na	dhunivesi	dhading	31	31	green peace academy morang
1773	1773	1773	1	bageshvari	dhadi~na		dhading	31	31	green valley academy
1774	1774	1774	1	adarsha	sunasari		sunsari	11	11	green village ebs
1775	1775	1775	3	rashtiya	sunasari	gadhi	sunsari	11	11	greenfield vi
1776	1776	1776	2	shanti	jhapa	dharamapura	jhapa	4	4	greenland ebs
1777	1777	1777	1	vageshvari	dhadi~na	venighata	dhading	31	31	greenland
1778	1778	1778	3	vi pi	sunasari		sunsari	11	11	greenway educational academy
1779	1779	1779	1	siva.n	tapleju~na	li~nkhima	taplejung	12	12	greenwood kinder home
1780	1780	1780	0	nakla	tapleju~na		taplejung	12	12	gudel
1781	1781	1781	1	sarasvati	mora~na		morang	6	6	gufa
1782	1782	1782	0	baseni	chitavana		chitwan	29	29	gufa pokhari
1783	1783	1783	3	chitrasena ra	chitavana		chitwan	29	29	guheshwari
1784	1784	1784	1	adarsha	bhaktapura	layaku thimi	bhaktapur	24	24	guheswory
1785	1785	1785	3	santhakra	tapleju~na	santhakra	taplejung	12	12	guleshwori
1786	1786	1786	1	parvati	tapleju~na		taplejung	12	12	gunmune
1787	1787	1787	2	khejenima	tapleju~na		taplejung	12	12	gupteshwor
1788	1788	1788	1	moti	tapleju~na	khokli~na	taplejung	12	12	gupteshwor
1789	1789	1789	1	basu	bhaktapura	byasi	bhaktapur	24	24	gupteshwor
1790	1790	1790	2	rama	bhaktapura		bhaktapur	24	24	gupteshwor
1791	1791	1791	0	shri devi	tapleju~na		taplejung	12	12	gupteshwor
1792	1792	1792	0	ganesha	tapleju~na	savadina	taplejung	12	12	gupteswor
1793	1793	1793	1	gaurishamkara	doti		doti	75	75	gupti ganga
1794	1794	1794	1	pa~nchase	nuvakota		nuwakot	30	30	gurans  ainselukharka
1795	1795	1795	2	vikasa	nuvakota		nuwakot	30	30	gurans english ma ebs
1796	1796	1796	0	kevalapura	dhadi~na		dhading	31	31	guranse
1797	1797	1797	0	barahi	dhadi~na		dhading	31	31	guransh academy
1798	1798	1798	0	janakalyana	jhapa		jhapa	4	4	guru udaya
1799	1799	1799	0	ramasita shira vidda mandira	sunasari		sunsari	11	11	gurukul aadarsha academy
1800	1800	1800	3	chandika bhavani	sunasari		sunsari	11	11	gurukul international
1801	1801	1801	2	jvalamukhi	sunasari		sunsari	11	11	gurukul
1802	1802	1802	1	sarasvati	jhapa	virtamoda	jhapa	4	4	gurukul nepal academy
1803	1803	1803	1	janajyauti	tapleju~na		taplejung	12	12	gurukul pathshala
1804	1804	1804	0	shridevi	jhapa		jhapa	4	4	gurung
1805	1805	1805	0	setidebi	dhadi~na		dhading	31	31	gurung gaun
1806	1806	1806	1	radha krrishna	doti	shikhara na pa	doti	75	75	guwachhesa
1807	1807	1807	1	maivakhola	tapleju~na	maivakhola ga pa	taplejung	12	12	gyaljen lama smriti bouddha adhyayan kendra
1808	1808	1808	2	himalaya	tapleju~na	na~nakholya~na	taplejung	12	12	gyan bimarsha ebs
1809	1809	1809	0	deurali	salyanakota		salyan	66	66	gyan deep
1810	1810	1810	1	deurali	dhadi~na	nilakantha na pa	dhading	31	31	gyan jyoti
1811	1811	1811	3	kalidevi	dhadi~na		dhading	31	31	gyan jyoti
1812	1812	1812	2	sarashvati	doti		doti	75	75	gyan jyoti academy
1813	1813	1813	0	mechi vidyodaya	jhapa	mechinagara	jhapa	4	4	gyan jyoti
1814	1814	1814	1	jagrriti	chitavana		chitwan	29	29	gyan jyoti ebs
1815	1815	1815	0	mechi vidyodaya	jhapa		jhapa	4	4	gyan jyoti ebs
1816	1816	1816	0	chana devi	bhaktapura		bhaktapur	24	24	gyan jyoti ebs
1817	1817	1817	0	shobha	doti		doti	75	75	gyan jyoti praimary vi
1818	1818	1818	1	sagaramatha	jhapa		jhapa	4	4	gyan kunja academy
1819	1819	1819	0	pathibhara	jhapa		jhapa	4	4	gyan niketan ebs
1820	1820	1820	0	dipendra	jhapa	lodhabari	jhapa	4	4	gyan nikunja
1821	1821	1821	3	rashtriya	chitavana	dhusha	chitwan	29	29	gyan prakash  ghorakhori
1822	1822	1822	3	rashtiya	chitavana	ratamate	chitwan	29	29	gyan sagar ebs
1823	1823	1823	0	sagaramatha	tapleju~na		taplejung	12	12	gyan sarovar niketan
1824	1824	1824	1	shahida dharmabhakta	jhapa		jhapa	4	4	gyandarpan academy
1825	1825	1825	1	mahendra janata	jhapa		jhapa	4	4	gyandeep ebs
1826	1826	1826	1	janakalyana	chitavana	kalyanapura	chitwan	29	29	gyanjyoti ba bi ke
1827	1827	1827	0	rashtriya	chitavana	amiliya ratnanagara	chitwan	29	29	gyanjyoti
1828	1828	1828	1	janajagrriti	chitavana		chitwan	29	29	gyanjyoti ebs
1829	1829	1829	1	shrama rashtriya	kathamadaum		kathmandu	23	23	gyanjyoti
1830	1830	1830	2	shibaji	doti		doti	75	75	gyanjyoti  miterigaun
1831	1831	1831	3	amara	jhapa	gauradaha	jhapa	4	4	gyanjyoti
1832	1832	1832	3	buddha	jhapa		jhapa	4	4	gyankunj academy
1833	1833	1833	1	bhagavati	jhapa	shivasatakshi	jhapa	4	4	gyankunja montessori
1834	1834	1834	1	sarasvati	jhapa	goladhapa	jhapa	4	4	gyankunja montessory
1835	1835	1835	1	phime malika	doti		doti	75	75	gyanodaya
1836	1836	1836	0	bhuvaneshvari	doti		doti	75	75	gyanodaya
1837	1837	1837	0	nuduvadevi	dhadi~na		dhading	31	31	gyanodaya a viidhyalaya
1838	1838	1838	3	sharada	jhapa		jhapa	4	4	gyanodaya awasiya ebs
1839	1839	1839	2	simhaddhakali	tapleju~na		taplejung	12	12	gyanodaya
1840	1840	1840	0	simhadevi	tapleju~na		taplejung	12	12	gyanodaya bidhya niketan
1841	1841	1841	3	phuguva	tapleju~na	nighuradina	taplejung	12	12	gyanodaya bidhyamandir ebs
1842	1842	1842	3	janakalyana	tapleju~na	nighuradina	taplejung	12	12	gyanodaya
1843	1843	1843	0	valama.nndira	dhanakuta		dhankuta	2	2	gyanodaya
1844	1844	1844	1	kali	mora~na	kashijana	morang	6	6	gyanodaya
1845	1845	1845	3	narayani devi	dhadi~na	katunje bajara	dhading	31	31	gyanodaya
1846	1846	1846	1	durga	ka~nchanapura	purnavasa janakavasti	kanchanpur	77	77	gyanodaya
1847	1847	1847	0	nava jyoti	bhaktapura		bhaktapur	24	24	gyanodaya
1848	1848	1848	3	doleshvara	bhaktapura		bhaktapur	24	24	gyanodaya
1849	1849	1849	0	sita	jhapa		jhapa	4	4	gyanodaya
1850	1850	1850	3	radha krrishna	doti	rithabhuva.n	doti	75	75	gyanodaya ma ebs dharan
1851	1851	1851	1	mahendra grama	bhaktapura	sudala	bhaktapur	24	24	gyanodaya
1852	1852	1852	1	pa~nchakanya	bhaktapura	cha.ngunarayana	bhaktapur	24	24	gyanoparjan
1853	1853	1853	2	mahakaleshvari pra	dhadi~na		dhading	31	31	gyanoparjan
1854	1854	1854	0	shishu kalyana	jhapa		jhapa	4	4	gyanoparjan
1855	1855	1855	0	sarasvati vidya mandira	jhapa		jhapa	4	4	gyanprakash
1856	1856	1856	3	bhagavati	jhapa		jhapa	4	4	gyanprakash
1857	1857	1857	0	bhagavati	bhaktapura		bhaktapur	24	24	haibung
1858	1858	1858	3	nimalachyata	dhadi~na	khaniyavasa	dhading	31	31	hajare
1859	1859	1859	1	satyavati	dhadi~na	siddhaleka	dhading	31	31	haldibari
1860	1860	1860	0	giri chauki	doti		doti	75	75	haleshwor ebs
1861	1861	1861	1	ka.ndamandau	doti	purvichauki ga pa	doti	75	75	halesi little angels education foundation jhapa
1862	1862	1862	0	navadurga ra	chitavana	lakshmi nivasa	chitwan	29	29	halesi pathsala public educational trust
1863	1863	1863	0	bhanubhakta	dhadi~na		dhading	31	31	halgada academy ebs
1864	1864	1864	1	pathariya	jhapa	kachanakavala	jhapa	4	4	hamro ebs itahari
1865	1865	1865	2	nabina	bhaktapura		bhaktapur	24	24	hamro godawari ebs
1866	1866	1866	2	pipalatara	dhadi~na		dhading	31	31	hamro laligurans academy
1867	1867	1867	2	mahendrodaya kalika	dhadi~na		dhading	31	31	hamro pathashala surunga
1868	1868	1868	2	nimavi	archoka		darchula	74	74	hamro pathsala
1869	1869	1869	1	mahadevasthana	dhadi~na		dhading	31	31	hanafiya kadariya madrassa
1870	1870	1870	1	janata	gorakha	palu~natara a.npapipala	gorkha	37	37	handrung
1871	1871	1871	1	samaja sudhara	bhaktapura		bhaktapur	24	24	hangdewa pathibhara q learning ebs
1872	1872	1872	0	lakshmiprasada devako	jhapa		jhapa	4	4	hangma pokhari
1873	1873	1873	1	pathariya	jhapa	pathariya	jhapa	4	4	hangmarani
1874	1874	1874	0	pa~nchakanya	dhadi~na		dhading	31	31	hangphabung
1875	1875	1875	0	kalika	dhadi~na		dhading	31	31	hangshabahini
1876	1876	1876	3	chyanadamdam	gulmi		gulmi	51	51	hangthana
1877	1877	1877	0	ramajyoti	jhapa		jhapa	4	4	hangyakma
1878	1878	1878	2	kalleri pra	dhadi~na		dhading	31	31	hansa memorial academy
1879	1879	1879	0	tarmeratamate	tapleju~na		taplejung	12	12	hansabahini
1880	1880	1880	2	shishu kalyana	chitavana	kalyanapura	chitwan	29	29	hansposa academy
1881	1881	1881	3	dhadi~na	dhadi~na	galchi	dhading	31	31	hanuman jhoda
1882	1882	1882	1	bhadrakali	gorakha	bhumlichoka	gorkha	37	37	happy kids education foundation
1883	1883	1883	1	bhagavati	gorkha	darbu~na	gorkha	37	37	happy land child day care
1884	1884	1884	0	kalika	gorakha	gandaki ga pa	gorkha	37	37	happy land ebs
1885	1885	1885	1	somara bhomara	gulmi	dhurkota ga pa	gulmi	51	51	haraincha model ebs
1886	1886	1886	3	nepala rashtriya	gulmi		gulmi	51	51	harandi
1887	1887	1887	1	janata	gulmi	vi	gulmi	51	51	harelo
1888	1888	1888	1	sarasvati	gulmi	limgha	gulmi	51	51	hari
1889	1889	1889	0	pravi	rautahata	rajavada	rautahat	17	17	hari
1890	1890	1890	1	ne ra darli	gulmi		gulmi	51	51	hari dev
1891	1891	1891	0	yuva svayam sevaka	gulmi		gulmi	51	51	hari jana
1892	1892	1892	2	bhairavapura	chitavana		chitwan	29	29	hari nath
