school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
27719,33665,lapa,lapa,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27720,33574,kumpura,kumpur,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27724,12279,jalpadevi,jalpadevi,pravi,pravi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27725,73165,pashupati janakalyana,pasupati janakalyan  ruja,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
27727,37527,tina kanya,tin kanya,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27733,33060,kakeshvara,kakeshwar,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27737,3376,baghabhairava,bagh bhairab,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27739,3473,balajyoti,bal jyoti,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27740,6930,harihara,harihar,avi,avi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
27741,41384,gumda himali,gumba himali,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27743,7978,devimandau,devimandu,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
27745,3165,amarkhu,amarkhu,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27749,2534,bagara baba,bharat baba,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
27754,42114,kalika,kalika,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
27758,73798,shiddhababa,shiddhababa,avi,avi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
27762,37617,umatirtha,umatirtha,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
27765,51287,dilarama,dilram,pravi,pravi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
27766,4186,badadevi,bada devi,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27769,41174,durga mai,durga mai,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27770,32731,janakalyana,jana kalyan,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27777,3524,bala pragatishila,bal pragatisil,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27788,42078,kalika amarajyoti,kalika amar jyoti,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27791,3818,bhairavi,bhairabi,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27793,71004,dharmodaya,dharmodaya,avi,avi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
27795,44351,surendra,surendra,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27796,55899,siddhartha,siddhartha,avi,avi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
27797,42758,narendra,narendra,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27800,477,amara jyoti,amar jyoti,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27802,7295,vandali,bandali,avi,avi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
27804,31695,dilli savitri,dilli sabitri,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27813,5863,vinoda nita kandela,binod nita kandel,avi,avi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
27817,35307,rakta,rakta,avi,avi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27818,23654,ramajanaki,ram janki,avi,avi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
27825,33875,mahadeva sthana,mahadevsthan,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27832,43104,pragati,pragati,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27834,74322,sigada,singada,mavi,mavi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
27835,42767,nava srrijanashila,nava srijanshil,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27844,33578,ku~nchuru~na,kunchurung,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27846,15275,sambabu~na,sambabung,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
27847,4804,chandi deurali,chandi deurali,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27849,33124,kalidevi,kalidebi,mavi,mavi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27852,35628,samsari devi,sansari devi,avi,avi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27853,34082,mamgaladevi,mangala devi,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
27856,6709,devati,dewati,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27872,52370,janata,janata,avi,avi,kapilbastu,kapilbastu,3.0,"District: complete, School level: complete, Root name: complete"
27874,32025,ghya~nphedi,ghyangphedi,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
27875,44206,siddhartha,siddhartha,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27882,52417,janata,janata,pravi,pravi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
27883,3483,balakalyana,bal kalyan,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
27884,17258,timma,timma,mavi,mavi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27885,62276,nepala rashtiya,nepal rastriya,pravi,pravi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
27886,42583,manakamana,manakamana,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
27893,34958,patanadevi,patana devi,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27894,37459,thanabhajya~na,thana bhanjyang,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
27895,52461,jamgahattha,jangahattha,mavi,mavi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
27896,31058,virendra,birendra,avi,avi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
27898,4782,champavati,champawati,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27900,61751,laligura.nsa,laligurans,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27902,13688,mahamkali,mahakali,pravi,pravi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27903,43554,saurapani samudayika smrriti,saurpani samudayik smriti,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27905,35547,sallaghari,salla ghari,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27908,4785,chamuva,chamuwa,avi,avi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27909,485,amara,amar,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27911,36007,shambheshvara,shambheshwor,avi,avi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27914,31146,bramheshvara,bramheshwar,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27916,4201,bajra bhairava,bajra bhairab,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27918,33196,kalika kaprabha~njya~na,kalika kaprabhanjyang,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27921,23888,samudayika,samudhaiyik,pravi,pravi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
27922,4532,bhavana,bhawana,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27925,62612,ratna,ratna,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
27926,72284,krrishna,krishna,avi,avi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
27928,41115,dimba,dimba,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27933,698,balabhadra,bal bhadra,avi,avi,dolpa,dolpa,3.0,"District: complete, School level: complete, Root name: complete"
27935,32060,gokulagamga,gokul ganga,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
27939,34066,manebha~njya~na,mane bhanjyang,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27941,42727,namuna balavikasa,namuna balbikash,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27943,37536,tiru,tiru,avi,avi,rasuwa,rasuwa,3.0,"District: complete, School level: complete, Root name: complete"
27944,33980,mahendra,mahendrodaya,mavi,mavi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27946,3927,bhota~na devi,bhotang devi,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
27948,6667,deurali,deurali,avi,avi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
27951,14686,patlepani,patlepani,avi,avi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
27952,44176,siddha,siddha,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27955,42470,mahadeva,mahadev,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27959,3433,bala bhairava,bal bhairab,avi,avi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
27960,43379,saptakanya,sapta kanya,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27961,55112,shanti,shanti,avi,avi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
27963,31222,buddhalaya,buddhodaya,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
27964,7808,chandeshvari,chandeshwori,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27968,1126,amaduva pharma,amaduwa pharma,avi,avi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
27971,37247,sundaradevi,sundari devi,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
27977,42908,niskota,niskot,mavi,mavi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27978,43696,shiva,shiva,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27980,43654,sharada,sharda,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27981,41069,dhaulagiri,dhaulagiri,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27983,44218,siddhartha,siddhartha,mavi,mavi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27988,12336,janajagarana,jana jagaran,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
27989,71531,jalpadevi,jalpa devi,avi,avi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
27990,55809,thorga chyureka,shree thorga chyurek,avi,avi,gulmi,gulmi,3.0,"District: complete, School level: complete, Root name: complete"
27993,3633,vanakali,bankali,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
27995,36138,shiva shamkara,shivashankar,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27997,72998,nepala rashtriya,nepal rastriya,avi,avi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
27998,12301,jamuna,jamuna,avi,avi,solukhumbu,solukhumbu,3.0,"District: complete, School level: complete, Root name: complete"
27999,3909,bhimasena,bhimsen,avi,avi,rasuwa,rasuwa,3.0,"District: complete, School level: complete, Root name: complete"
28000,34492,navajyoti,nawa jyoti,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
28001,1874,virendra,birendra,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
28002,12880,juneli,juneli,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
28005,62872,satyadevi,sattya devi,avi,avi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
28015,37771,yuva varsha gamga,yuwa barsha ganga,avi,avi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
28017,73048,nuvadeva,nuwadev,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
28021,42012,jivana amara,jivan amar,avi,avi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
28023,7314,barchaina,barchhain,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
28033,53936,ne ra chandrodaya,ne ra chandrodrodaya,avi,avi,gulmi,gulmi,3.0,"District: complete, School level: complete, Root name: complete"
