school_id,name,location,ward,local_level_id,local_level,district_id,district,province_id,province,old_name1,old_name2,old_name3,modified_name,modified_location,modified_local_level,modified_district,modified_province,modified_old_name1,modified_old_name2,modified_old_name3,school_levels,root_school_name
333,aastha mahila vidhyalaya,gatthaghar,3.0,93,madhyapur thimi municipality,24,bhaktapur,3,bagamati province,,,,aastha mahila vi,gatthaghar,madhyapur thimi municipality,bhaktapur,bagamati province,,,,,aastha mahila vi
351,adarsha adhar v,ramhiti,6.0,333,kathmandu metropolitan city,23,kathmandu,3,bagamati province,,,,adarsha avi,ramhiti,kathmandu metropolitan city,kathmandu,bagamati province,,,,avi,adarsha
353,adarsha ajadh ma vi,bhelukhel,5.0,91,bhaktapur municipality,24,bhaktapur,3,bagamati province,adarsha ajadh ma v,,,adarsha ajadh ma vi,bhelukhel,bhaktapur municipality,bhaktapur,bagamati province,adarsha ajadh ma vi,,,mavi,adarsha ajadh ma vi
354,adarsha basic school,jwalamukhi,1.0,153,jwalamukhi rural municipality,31,dhading,3,bagamati province,adarsha pra v,,,adarsha avi,jwalamukhi,jwalamukhi rural municipality,dhading,bagamati province,adarsha pravi,,,avi,adarsha
362,adarsha kanya niketan secondary school,mangal bazar,12.0,365,lalitpur metropolitan city,25,lalitpur,3,bagamati province,adarsha kanya niketan uchha ma v,,,adarsha kanya niketan ma vi,mangal bazar,lalitpur metropolitan city,lalitpur,bagamati province,adarsha kanya niketan uchha ma vi,,,mavi,adarsha kanya niketan ma vi
366,adarsha pra v,tarauli,5.0,110,ratnangar municipality,29,chitwan,3,bagamati province,,,,adarsha pravi,tarauli,ratnangar municipality,chitwan,bagamati province,,,,pravi,adarsha pr
377,adharbhoot shiksha basic school,khaireni,5.0,397,makawanpurgadhi rural municipality,28,makwanpur,3,bagamati province,adharbhut sikshya basic school,adharbhut sikshya pra v,,adharbhoot shiksha avi,khaireni,makawanpurgadhi rural municipality,makwanpur,bagamati province,a sikshya avi,a sikshya pravi,,avi,adharbhoot shiksha
388,adharbhut vidyalaya kashikharka,kashikharka,5.0,675,sunkoshi rural municipality,35,sindhuli,3,bagamati province,adhar v kashi kharka,,,avi kashikharka,kashikharka,sunkoshi rural municipality,sindhuli,bagamati province,avi kashi kharka,,,avi,kashikharka
393,adhunik rastriya secondary school,hetauda,4.0,394,hetauda sub metropolitan city,28,makwanpur,3,bagamati province,adhunik rastriya uchha uchha ma v,,,adhunik rastriya ma vi,hetauda,hetauda sub metropolitan city,makwanpur,bagamati province,adhunik rastriya uchha uchha ma vi,,,mavi,adhunik rastriya ma vi
3108,ahal danda basic school,neelakantha,2.0,156,neelakantha municipality,31,dhading,3,bagamati province,ahal danda pra v,,,ahal danda avi,neelakantha,neelakantha municipality,dhading,bagamati province,ahal danda pravi,,,avi,ahal danda
3111,aiselu bhume secondary school,aiselu kuna,3.0,471,kispang rural municipality,30,nuwakot,3,bagamati province,aiselubhume ma v,,,aiselu bhume ma vi,aiselu kuna,kispang rural municipality,nuwakot,bagamati province,aiselubhume ma vi,,,mavi,aiselu bhume ma vi
3117,akash dhara panisara basic school,akashdhara,16.0,394,hetauda sub metropolitan city,28,makwanpur,3,bagamati province,akash dhara panisara pra v,,,akash dhara panisara avi,akashdhara,hetauda sub metropolitan city,makwanpur,bagamati province,akash dhara panisara pravi,,,avi,akash dhara panisara
3154,amar pra v,ramchuwa,2.0,391,bagmati rural municipality,28,makwanpur,3,bagamati province,,,,amar pravi,ramchuwa,bagmati rural municipality,makwanpur,bagamati province,,,,pravi,amar pr
3170,ambishwari basic school,gata beshi,8.0,345,mahabharat rural municipality,26,kavrepalanchok,3,bagamati province,ambishwari pra v,,,ambishwari avi,gata beshi,mahabharat rural municipality,kavrepalanchok,bagamati province,ambishwari pravi,,,avi,ambishwari
3184,ananda bhairab adharbhut vidhyalaya,hetauda,11.0,394,hetauda sub metropolitan city,28,makwanpur,3,bagamati province,ananda bhairab adhar v,,,ananda bhairab avi,hetauda,hetauda sub metropolitan city,makwanpur,bagamati province,ananda bhairab avi,,,avi,ananda bhairab
3212,annapurna basic school,baseri dadagaun,6.0,152,gangjamuna rural municipality,31,dhading,3,bagamati province,annapurna pra v,,,annapurna avi,baseri dadagaun,gangjamuna rural municipality,dhading,bagamati province,annapurna pravi,,,avi,annapurna
3218,annapurna ebs,gairigaun sinamangal,9.0,333,kathmandu metropolitan city,23,kathmandu,3,bagamati province,,,,annapurna ebs,gairigaun sinamangal,kathmandu metropolitan city,kathmandu,bagamati province,,,,,annapurna ebs
3247,araniko basic school,jyamire,19.0,394,hetauda sub metropolitan city,28,makwanpur,3,bagamati province,araniko ni ma v,,,araniko avi,jyamire,hetauda sub metropolitan city,makwanpur,bagamati province,araniko nimavi,,,avi,araniko
3270,arunodaya pra v,chunatal,3.0,339,banepa municipality,26,kavrepalanchok,3,bagamati province,,,,arunodaya pravi,chunatal,banepa municipality,kavrepalanchok,bagamati province,,,,pravi,arunodaya pr
3323,bachala devi adhar v,kotthok,3.0,680,chautara sangachokgadhi municipality,27,sindhupalchok,3,bagamati province,,,,bachala devi avi,kotthok,chautara sangachokgadhi municipality,sindhupalchok,bagamati province,,,,avi,bachala devi
3329,bachchhala aavi,shivapuri,1.0,475,shivapuri rural municipality,30,nuwakot,3,bagamati province,bachala pra v,,,bachchhala avi,shivapuri,shivapuri rural municipality,nuwakot,bagamati province,bachala pravi,,,avi,bachchhala
3332,bachchhala devi secondary school,satyadevi khaniyabas,5.0,154,khaniyabash rural municipality,31,dhading,3,bagamati province,bachaladevi uchha ma v,,,bachchhala devi ma vi,satyadevi khaniyabas,khaniyabash rural municipality,dhading,bagamati province,bachaladevi uchha ma vi,,,mavi,bachchhala devi ma vi
3335,bachchheshwar basic school,pachuwar,8.0,342,chaurideurali rural municipality,26,kavrepalanchok,3,bagamati province,bachchheshwar pra v,,,bachchheshwar avi,pachuwar,chaurideurali rural municipality,kavrepalanchok,bagamati province,bachchheshwar pravi,,,avi,bachchheshwar
3341,bagehini secondary school,changunarayan municipality,7.0,92,changunarayan municipality,24,bhaktapur,3,bagamati province,bagehini madhyamik vidyalaya,bagehini ma v,,bagehini ma vi,changunarayan municipality,changunarayan municipality,bhaktapur,bagamati province,bagehini ma vi,bagehini ma vi,,mavi,bagehini ma vi
3343,bageshori basic school,gajuri,3.0,150,gajuri rural municipality,31,dhading,3,bagamati province,bageshori pra v,,,bageshori avi,gajuri,gajuri rural municipality,dhading,bagamati province,bageshori pravi,,,avi,bageshori
3344,bageshwari basic school,khairang,9.0,399,raksirang rural municipality,28,makwanpur,3,bagamati province,bageshwori adhar v,,,bageshwari avi,khairang,raksirang rural municipality,makwanpur,bagamati province,bageshwori avi,,,avi,bageshwari
3350,bageshwori adhar v,sundaridanda,6.0,680,chautara sangachokgadhi municipality,27,sindhupalchok,3,bagamati province,,,,bageshwori avi,sundaridanda,chautara sangachokgadhi municipality,sindhupalchok,bagamati province,,,,avi,bageshwori
3354,bageshwori basic school,dhade,2.0,469,dupcheshwor rural municipality,30,nuwakot,3,bagamati province,bageshwori pra v,,,bageshwori avi,dhade,dupcheshwor rural municipality,nuwakot,bagamati province,bageshwori pravi,,,avi,bageshwori
3373,bagh bachchhala basic school,aadamara,7.0,148,benighat rorang rural municipality,31,dhading,3,bagamati province,bagh bachala pra v,,,bagh bachchhala avi,aadamara,benighat rorang rural municipality,dhading,bagamati province,bagh bachala pravi,,,avi,bagh bachchhala
3375,bagh bhairab basic school,gairigaun,5.0,688,tripurasundari rural municipality,27,sindhupalchok,3,bagamati province,bagh bhairab adhar v,,,bagh bhairab avi,gairigaun,tripurasundari rural municipality,sindhupalchok,bagamati province,bagh bhairab avi,,,avi,bagh bhairab
3376,bagh bhairab basic school,hugdi,10.0,159,thakre rural municipality,31,dhading,3,bagamati province,bagh bhairab ni ma v,,,bagh bhairab avi,hugdi,thakre rural municipality,dhading,bagamati province,bagh bhairab nimavi,,,avi,bagh bhairab
3377,bagh bhairab basic school,sirudanda,8.0,393,bhimphedi rural municipality,28,makwanpur,3,bagamati province,bagh bhairab primary school,bagh bhairab pra v,,bagh bhairab avi,sirudanda,bhimphedi rural municipality,makwanpur,bagamati province,bagh bhairab pravi,bagh bhairab pravi,,avi,bagh bhairab
3382,bagh bhairab pra v,kopu,7.0,330,dakshinkali municipality,23,kathmandu,3,bagamati province,,,,bagh bhairab pravi,kopu,dakshinkali municipality,kathmandu,bagamati province,,,,pravi,bagh bhairab pr
3387,bagh bhairam basic school,bidur,9.0,468,bidur municipality,30,nuwakot,3,bagamati province,bagh bhairam pra v,,,bagh bhairam avi,bidur,bidur municipality,nuwakot,bagamati province,bagh bhairam pravi,,,avi,bagh bhairam
3392,baghbachchhala  basic school,mankhu,11.0,159,thakre rural municipality,31,dhading,3,bagamati province,bagh bachala a v,bagh bachala pra v,,baghbachchhala avi,mankhu,thakre rural municipality,dhading,bagamati province,bagh bachala a v,bagh bachala pravi,,avi,baghbachchhala
3406,baijayanti shiksha  niketan basic school,myagang,6.0,473,myagang rural municipality,30,nuwakot,3,bagamati province,vai jayanti sikshya adhar v,,,baijayanti shiksha niketan avi,myagang,myagang rural municipality,nuwakot,bagamati province,vai jayanti sikshya avi,,,avi,baijayanti shiksha niketan
3408,baira mahadev basic school,lapsephedi,4.0,336,shankharapur municipality,23,kathmandu,3,bagamati province,bair mahadev pra v,,,baira mahadev avi,lapsephedi,shankharapur municipality,kathmandu,bagamati province,bair mahadev pravi,,,avi,baira mahadev
3422,bal adarsha basic school,pasthali,10.0,348,panauti municipality,26,kavrepalanchok,3,bagamati province,bal adarsha ni ma v,,,bal adarsha avi,pasthali,panauti municipality,kavrepalanchok,bagamati province,bal adarsha nimavi,,,avi,bal adarsha
3441,bal bikash adhar v,"chhetrapati,dhalko",17.0,333,kathmandu metropolitan city,23,kathmandu,3,bagamati province,,,,bal bikash avi,chhetrapati dhalko,kathmandu metropolitan city,kathmandu,bagamati province,,,,avi,bal bikash
3463,bal jyoti adhar v,nanglabhare,1.0,336,shankharapur municipality,23,kathmandu,3,bagamati province,,,,bal jyoti avi,nanglabhare,shankharapur municipality,kathmandu,bagamati province,,,,avi,bal jyoti
3464,bal jyoti basic school,patkari,1.0,542,umakunda rural municipality,33,ramechhap,3,bagamati province,bal jyoti pra v,,,bal jyoti avi,patkari,umakunda rural municipality,ramechhap,bagamati province,bal jyoti pravi,,,avi,bal jyoti
3476,bal jyoti pra v,thullosalle,6.0,397,makawanpurgadhi rural municipality,28,makwanpur,3,bagamati province,,,,bal jyoti pravi,thullosalle,makawanpurgadhi rural municipality,makwanpur,bagamati province,,,,pravi,bal jyoti pr
3501,bal kumari basic school,sisawtar,9.0,362,bagmati rural municipality,25,lalitpur,3,bagamati province,bal kumari pra v,,,bal kumari avi,sisawtar,bagmati rural municipality,lalitpur,bagamati province,bal kumari pravi,,,avi,bal kumari
3503,bal kumari basic school,galchhi,7.0,151,galchhi rural municipality,31,dhading,3,bagamati province,bal kumari ni ma v,,,bal kumari avi,galchhi,galchhi rural municipality,dhading,bagamati province,bal kumari nimavi,,,avi,bal kumari
3517,bal manorama basic school,lukuni bensi,6.0,362,bagmati rural municipality,25,lalitpur,3,bagamati province,bal manorama ni ma v,,,bal manorama avi,lukuni bensi,bagmati rural municipality,lalitpur,bagamati province,bal manorama nimavi,,,avi,bal manorama
3525,bal prakash secondary school,roshi,12.0,348,panauti municipality,26,kavrepalanchok,3,bagamati province,bal prakash ma v,,,bal prakash ma vi,roshi,panauti municipality,kavrepalanchok,bagamati province,bal prakash ma vi,,,mavi,bal prakash ma vi
3532,bal sewa basic school,kundol,6.0,93,madhyapur thimi municipality,24,bhaktapur,3,bagamati province,bal sewa adhar v,,,bal sewa avi,kundol,madhyapur thimi municipality,bhaktapur,bagamati province,bal sewa avi,,,avi,bal sewa
3534,bal sikshya basic school,sunkoshi rm jamune,1.0,687,sunkoshi rural municipality,27,sindhupalchok,3,bagamati province,bal sikshya pra v,,,bal sikshya avi,sunkoshi rm jamune,sunkoshi rural municipality,sindhupalchok,bagamati province,bal sikshya pravi,,,avi,bal sikshya
3537,bal sudhar adhar v,bansbari,4.0,330,dakshinkali municipality,23,kathmandu,3,bagamati province,,,,bal sudhar avi,bansbari,dakshinkali municipality,kathmandu,bagamati province,,,,avi,bal sudhar
3538,bal sudhar basic school,kafle kakani,7.0,686,panchpokhari thangpal rural municipality,27,sindhupalchok,3,bagamati province,,,,bal sudhar avi,kafle kakani,panchpokhari thangpal rural municipality,sindhupalchok,bagamati province,,,,avi,bal sudhar
3543,bal tirtha basic school,sulikot,2.0,395,indrasarowar rural municipality,28,makwanpur,3,bagamati province,bal tirtha pra v,,,bal tirtha avi,sulikot,indrasarowar rural municipality,makwanpur,bagamati province,bal tirtha pravi,,,avi,bal tirtha
3549,bal unnati basic school,gufa,2.0,341,bhumlu rural municipality,26,kavrepalanchok,3,bagamati province,bal unnati pra v,,,bal unnati avi,gufa,bhumlu rural municipality,kavrepalanchok,bagamati province,bal unnati pravi,,,avi,bal unnati
3552,bal vikash samaj adhar v,budhanilkantha,5.0,328,budhanilkantha municipality,23,kathmandu,3,bagamati province,bal vikash adhar v,,,bal vikash samaj avi,budhanilkantha,budhanilkantha municipality,kathmandu,bagamati province,bal vikash avi,,,avi,bal vikash samaj
3560,balauta basic school,phularkha lapsibote,3.0,152,gangjamuna rural municipality,31,dhading,3,bagamati province,baloutte pra v,,,balauta avi,phularkha lapsibote,gangjamuna rural municipality,dhading,bagamati province,baloutte pravi,,,avi,balauta
3568,baldevi basic school,"siddhalek-1, gahatetar, dhading",1.0,158,siddhalek rural municipality,31,dhading,3,bagamati province,baldevi pra v,,,baldevi avi,siddhalek gahatetar dhading,siddhalek rural municipality,dhading,bagamati province,baldevi pravi,,,avi,baldevi
3582,balkalyan basic school,khaniyapani,5.0,541,sunapati rural municipality,33,ramechhap,3,bagamati province,balkalyan pra v,,,balkalyan avi,khaniyapani,sunapati rural municipality,ramechhap,bagamati province,balkalyan pravi,,,avi,balkalyan
3602,balmukunda  basic school,"bhukhel, uniuchaur",1.0,367,mahankal rural municipality,25,lalitpur,3,bagamati province,bal mukunda  basic school,bal mukunda ni ma v,,balmukunda avi,bhukhel uniuchaur,mahankal rural municipality,lalitpur,bagamati province,bal mukunda avi,bal mukunda nimavi,,avi,balmukunda
3619,bandevi adhar v,manichud,8.0,336,shankharapur municipality,23,kathmandu,3,bagamati province,,,,bandevi avi,manichud,shankharapur municipality,kathmandu,bagamati province,,,,avi,bandevi
3627,bandre basic school,bandre,7.0,151,galchhi rural municipality,31,dhading,3,bagamati province,bandre pra v,,,bandre avi,bandre,galchhi rural municipality,dhading,bagamati province,bandre pravi,,,avi,bandre
3628,banepa basic  school,bholakhatole,5.0,339,banepa municipality,26,kavrepalanchok,3,bagamati province,banepa pra v,,,banepa avi,bholakhatole,banepa municipality,kavrepalanchok,bagamati province,banepa pravi,,,avi,banepa
3633,bankali basic school,balefi rural municipality,1.0,677,balefi rural municipality,27,sindhupalchok,3,bagamati province,bankali ni ma v,,,bankali avi,balefi rural municipality,balefi rural municipality,sindhupalchok,bagamati province,bankali nimavi,,,avi,bankali
3641,baradayani basic school,taumadi,11.0,91,bhaktapur municipality,24,bhaktapur,3,bagamati province,baradayani adhar v,,,baradayani avi,taumadi,bhaktapur municipality,bhaktapur,bagamati province,baradayani avi,,,avi,baradayani
3643,baraha kalika secondary school,jwalamukhi,4.0,153,jwalamukhi rural municipality,31,dhading,3,bagamati province,baraha kalika uchha ma v,,,baraha kalika ma vi,jwalamukhi,jwalamukhi rural municipality,dhading,bagamati province,baraha kalika uchha ma vi,,,mavi,baraha kalika ma vi
3647,barahi basic school,laljhadi,1.0,394,hetauda sub metropolitan city,28,makwanpur,3,bagamati province,barahi ni ma v,,,barahi avi,laljhadi,hetauda sub metropolitan city,makwanpur,bagamati province,barahi nimavi,,,avi,barahi
3678,basic school (1-3) devisthan,devisthan,2.0,108,madi municipality,29,chitwan,3,bagamati province,pra v devisthan,,,avi devisthan,devisthan,madi municipality,chitwan,bagamati province,pravi devisthan,,,avi,devisthan
3682,basic school bairahani,bairahani,9.0,107,khairahani municipality,29,chitwan,3,bagamati province,"shree basic school, bairahani",pra v bairahani,,avi bairahani,bairahani,khairahani municipality,chitwan,bagamati province,shree avi bairahani,pravi bairahani,,avi,bairahani
3693,basic school gadyauli,kalika-04,4.0,106,kalika municipality,29,chitwan,3,bagamati province,ni ma v gadyauli,,,avi gadyauli,kalika,kalika municipality,chitwan,bagamati province,nimavi gadyauli,,,avi,gadyauli
3694,basic school ghyampatar,sunkoshi 1`ghyampatar,1.0,675,sunkoshi rural municipality,35,sindhuli,3,bagamati province,pra v ghyampatar,,,avi ghyampatar,sunkoshi `ghyampatar,sunkoshi rural municipality,sindhuli,bagamati province,pravi ghyampatar,,,avi,ghyampatar
3706,basic school nepalthok,dumja,1.0,675,sunkoshi rural municipality,35,sindhuli,3,bagamati province,primary school nepalthok,pra v dumja,,avi nepalthok,dumja,sunkoshi rural municipality,sindhuli,bagamati province,pravi nepalthok,pravi dumja,,avi,nepalthok
3710,basic school sahapur,jitpur,2.0,106,kalika municipality,29,chitwan,3,bagamati province,pra v sahapur,,,avi sahapur,jitpur,kalika municipality,chitwan,bagamati province,pravi sahapur,,,avi,sahapur
