id,school,
5934,"Jagdamba Ne Ra Primary School, Pyuthan",
5935,"Siddha Primary School Banglachuli, Dang",
5936,"Basic School, RNP, Madhavpur, Chitwan",
5937,"Adarsh Higher Secondary School, Ranjha, Banke",
5938,"Deveshwari Primary School, Kaidamkot Year-4 Darchula",
5939,"Narkel Basic School, Solukhumbu",
5940,"Play Pool Primary School, Mountain",
5941,Sinheshwari Secondary School Noom Sankhuwasabha,
5942,"Chandodaya Primary School, Sankhuwasabha",
5943,"Arun Primary School, Batase, Khandbari, Sankhuwasabha",
5944,"Manakamana Secondary School, Sankhuwasabha",
5945,"Sapneswar Secondary School Tookucha-4, Kavre",
5946,Sapneswar Secondary School Kavre,
5947,"National Secondary School, Darchula",
5948,"Krishna Secondary School Jhalari, Kanchanpur",
5949,"Malikarjun Primary School Kalapari, Darchula",
5950,"Pipalkot Primary School, Darchula",
5951,Basic School Dang,
5952,"Dipjyoti Primary School, Makwanpur",
5953,"Dimil Basic School, Solukhumbu",
5954,"Bhirgaon Primary School, Taplejung",
5955,"Keeling Primary School, Taplejung",
5956,"Janratri Primary School, Taplejung",
5957,"Shanti Basic School, Fungling Taplejung",
5958,"Singh Bhawani Basic School, Vankatwa, Banke",
5959,"National Secondary School, Dattu, Darchula",
5960,"Bhanu Primary School, Darchula",
5961,"Public Reform Primary School, Salleri Solukhumbu",
5962,"Devpur Basic School, Khalidaan, Darchula",
5963,"Baku Lower Secondary School, Solukhumbu",
5964,"Kalika Devi Higher Secondary School, Panchan, Solukhumvu",
5965,"Saraswati Basic School, Letang Morang",
5966,"Ra Primary School Salouli, Chitwan",
5967,"Welfare Secondary School, Morang",
5968,"Sinhanath Primary School, Darchula",
5969,"Tamakhani Primary School, Darchula",
5970,"Dharal Mabi, Kanchanpur",
5971,"Kamakshi Secondary School, Udaipurkot Puthan",
5972,"Shree Secondary School Sonpur, Dang",
5973,"Mahendra U0 Secondary School, Sarangbesi, Pyuthan",
5974,"Shishukalyan Basic School, Pyuthan",
5975,"Mahendra Secondary School, Airavati Village, Pyuthan",
5976,"Public Service Primary School, Mor",
5977,"Shishuraksha Primary School, Sankhuwasabha",
5978,"Mahendra Higher Secondary School, Etahara, Morang",
5979,"Bu Primary School, Solukhumbu",
5980,"Community Primary School, Murtia, Sarlahi",
5981,"Social Service Basic School, Okhaldhunga",
5982,"Golmadevi Secondary School, Okhaldhuga",
5983,"Dalit Janjati Basic School Kurwa Hanuman Nagar, Siraha",
5984,"Kalika Primary School, Hangpang Taplejung",
5985,"Pathale Primary School, Solukhumbu",
5986,"Hunga Lower Secondary School, Solukhumbu",
5987,"Pelmang Lower Secondary School, Bung Solukhumbu",
5988,"Basic School Duhvi, Sunsari",
5989,"Phatanje Primary School, Solukhumbu",
5990,"Siddharth Primary School, Pachthar",
5991,"Prabhat Secondary School, Banke",
5992,"Krishna Primary School, Tehrathum",
5993,"Janata Primary School, Timbure, Solma, Terhathum",
5994,"Ne Ra Primary School Ranitalau, Banke",
5995,"Gupteshwar Primary School, Gupteshwar, Ramechhap",
5996,"Buddhalaya Basic School, Khandadevi, Ramechhap",
5997,"Malika Basic School, Ramechhap",
5998,"Nagkanya Primary School, Ramechhap",
5999,"Khandpur Secondary School, Kavrepalanchok",
6000,"Shri Ram Secondary School Khopasi, Kavrepalanchok",
6001,"Lower Secondary School, Jagalgaon, Rukum",
6002,"Vijay Lower Secondary School, Lingkhim Taplejung",
6003,"Gupteshwar Secondary School Atharai Triveni Village, Taplejung",
6004,"Amar Singh Secondary School, Morang",
6005,"Vidharjan Lower Secondary School, Pachthar",
6006,"Gauri Shankar Primary School, Darchula",
6007,"Kiteni Primary School, Makwanpur",
6008,"Kisan Jagran Primary School, Makwanpur",
6009,Raj Primary School Chikna,
6010,"Bhawani Primary School, Darchula",
6011,"Lukla Primary School, Solukhumbu",
6012,"Indrani Secondary School, Tumbeva, Mauva, Panchthar",
6013,"Amarpur Secondary School, Pachthar",
6014,"Siddeshwar Secondary School, Panchthar",
6015,Rangadeep Secondary School Rangadeep Okhaldhunga,
6016,"Shivduti Secondary School, Prapcha, Okhaldhunga",
6017,Limidhana Lower Secondary School,
6018,"Nateswar Secondary School Thaha Napa, Makwanpur",
6019,"Maulowung Lower Secondary School Hangum-3, Panchthar",
6020,"Land Development Basic School, Pyuthan",
6021,"Prabhat Lower Secondary School, Ugrachandinala Kavre",
6022,"Golmadevi Primary School, Kavrepalanchok",
6023,"Chandeshwar Secondary School, Nala, Kavrepalanchok",
6024,"Tamairaj Primary School Budhakot, Darchula",
6025,"Nepal National Basic School, Nepalgunj High School, Banke",
6026,"Panchadeva Primary School Dampha, Byans District, Darchula",
6027,"Child Welfare Basic School, Letang District, Morang",
6028,"Saraswati Basic School, Arghakhanchi",
6029,"Janata Primary School, Champhula Phulek, Tehrathum",
6030,"Papundin Primary School, Pachthar",
6031,"Paratham Basic School Thulung Dudhkoshi Village, Solukhumbu",
6032,"Nele Primary School, Solukhumbu",
6033,"Janata Primary School, Solukhumbu",
6034,"Thakumala Basic School, Kangel Solukhumbu",
6035,"Vijayashwari Basic School, Rolpa",
6036,"Balakallyana Primary School, Pyuthan",
6037,"Mahendri Lower Secondary School, Pyuthan",
6038,Janapriya Higher Secondary School Terhathum,
6039,"Shiv Basic School, Chhathar Village, Tehrathum",
6040,"Amarsingh Lower Secondary School, Oyakjung Terhathum",
6041,"Saraswati Primary School, Pyuthan",
6042,"Jese Secondary School Jese Patle, Okhaldhunga",
6043,"Patle Secondary School Molung, Okhaldhunga",
6044,"Primary School, Malangwa, Sarlahi",
6045,"Janjyoti Secondary School, Makwanpur",
6046,"Jeevan Jyoti Secondary School Nele, Solukhumbu",
6047,"Janata Adarsh Higher Secondary School, Jawdahwa Banke",
6048,"Chandeshwar Secondary School, Pachthar",
6049,"Subindreshwar Basic School, Panchthar",
6050,"Wagarbari Primary School, Taplejung",
6051,"Bhutandevi Secondary School, Hetaunda Makwanpur",
6052,"Pashuki Primary School, Solukhumbu",
6053,"Bageshwari Secondary School Gaver, Banke",
6054,"Suwindreshwar Primary School, Limba 8, Panchthar",
6055,Basic School Kikidum Kerawari Morang,
6056,"Bajaseva Primary School, Solukhumbu",
6057,"Ra Primary School Bhajani, Chitwan",
6058,"Singh Devi Basic School, Taplejung",
6059,"Saraswati Primary School Vertical, Bara",
6060,"Mahatma Buddha Secondary School, Rupandehi",
6061,"Bhattaeshwar Primary School, Kavrepalanchok",
6062,"Sanjivani Model Higher Secondary School, Kavrepalanchok",
6063,"Anandeshwar Basic School Thulachap, Olakhdhunga",
6064,"Shri Secondary School Center No. 2, Mahadeva, Morang",
6065,"Pashupati Bhawan Lower Secondary School, Darchula",
6066,"Primary School Waterwadi, Mor",
6067,"Walvikas Basic School Letang, Morang",
6068,"Pathibhara Basic School, Morang",
6069,"Shri Primary School, Rampravita, Siraha",
6070,"Baladevi Lower Secondary School, Okhaldhunga",
6071,"Sarada Lower Secondary School, Pyuthan",
6072,"Banjogara Basic School, Phungling Taplejung",
6073,"In Swachhand, Mimakwanpur",
6074,"Nepal National Secondary School, Kalaiya High School, Bara",
6075,"National Secondary School Pachmudia, Kailali",
6076,"Saraswati Lower Secondary School, Pipri, Banke",
6077,"Janata Secondary School, Koshiharaicha-3, Budhwere, Morang",
6078,"Janatajyoti Primary School, Lamjung",
6079,"Gramkalyana Lower Secondary School, Lamjung",
6080,"Siddhi Sadan Lower Secondary School, Lamjung",
6081,"Balbodh Basic School, Runtigadhi, Rolpa",
6082,"Jeevan Jyoti P. Lower Secondary School, Simjung-9 Gorkha",
6083,"Shri Ratna State Secondary School, Gorkha",
6084,"CHURE SECONDARY SCHOOL VAGANAHA, BARDIA",
6085,"Bhairav Secondary School Vethanchok, Kavrepalanchok",
6086,"Chandrajyoit Primary School, Kavrepalanchok",
6087,"Janata Model Secondary School Chandralalpur Choharwa, Siraha",
6088,"Lakshmi Primary School, Thalaha Morang",
6089,"SEWASDAN SECONDARY SCHOOL Beisishahr District, Lamjung",
6090,"Jeevan Jati Lower Secondary School, Bardia",
6091,"Child Development Secondary School, Kavrepalanchok",
6092,"Birendra Basic School, Kaski",
6093,"Sita Kund Lower Secondary School, Kailali",
6094,"Himalaya Higher Secondary School, Tikapur Ghia Puchhari Kailali",
6095,"Dharamsthali Basic School, Pokhara District, Kaski",
6096,"Ganesh Primary School Pulachour, Myagdi",
6097,"Sauvarna Basic School Bhumlu Village, Dolalghat, Kavrepalanchok",
6098,"Bhagwati Secondary School Kharelthok, Kavre",
6099,"Bhanu Secondary School, Udhrapur Banke",
6100,"Nepal National Primary School, Indrapur, Manpur, Banke",
6101,"Tapovan Primary School, Darchula",
6102,"Lambagar Basic School Marma, Darchula",
6103,"Durgeshwari Secondary School, Darchula",
6104,"Shivshanti Primary School, Lamjung",
6105,"Saraswati Primary School, Myagdi",
6106,"Deepsikh Secondary School, Myagdi",
6107,"Bal Vidya Secondary School, Pyuthan",
6108,"Triveni Secondary School, Kailali",
6109,"Praja Primary School, Makwanpur",
6110,"Pashupatinath Primary School, Makwanpur",
6111,"Bhagwati Secondary School, Kavrepalanchok",
6112,"Birendra Secondary School, Rolpa",
6113,"Nepal National Primary School, Darchula",
6114,"Himalaya Primary School, Bhurungtatopani-4 Myagdi",
6115,"Bhimsen Primary School, Kavrepalanchok",
6116,"Janajagruti Primary School, Koshidekha-2, Kavrepalanchok",
6117,"Primary School, Pahadinagar, Bardia",
6118,Sarada Higher Secondary School Wardia,
6119,"Janjyoti Primary School, Darchula",
6120,"Amar Jyoti Primary School, Dhavachaur, Pyuthan",
6121,"Bhagwati Primary School, Kailali",
6122,"Durga Primary School, Kailali",
6123,"Janasunder Primary School, Kuine Myagdi",
6124,"Mahadeb Secondary School, Begkhola, Myagdi",
6125,"Annapurna Basic School, Rakhu, Bhagwati, Myagdi",
6126,Panchkanya Secondary School Sunsari,
6127,"Lumbini Lower Secondary School, Palpa",
6128,"Mahendra Janata Primary School, Palpa",
6129,"Janajagruti Secondary School, Siddhara, Arghakhanchi",
6130,"Rupadevi Lower Secondary School, Vasantpur Lalu Kalikot",
6131,"Nanda Devi Secondary School, Calicut",
6132,"Asigram Secondary School, Rupal, Dadeldhura",
6133,Nera Primary School Basantapur Banke,
6134,"Mahadev Secondary School, Calicut",
6135,"Kankalani Secondary School Portaha, Saptari",
6136,"Shivshakti Primary School Prinna Napa, Gorkha",
6137,"Gorakhkali Primary School, Thingureshwara, Gorkha",
6138,"Satmul Secondary School, Kanpur Kalapani 8, Bohore, Kavrapalanchok",
6139,"Himalchuli Primary School, Nagi, Lamjung",
6140,"Taleshwari Primary School, Kavrepalanchok",
6141,"Kailpal Lower Secondary School, Paniut, Rupal, Dadeldhura",
6142,"Secondary School Bhediahi Phulkaha, Mahottari",
6143,"Janata Secondary School, Vaijnathpur, Banke",
6144,"Krishna Secondary School, Maidan Arghakhanchi",
6145,"Gayatri Primary School, Kavrepalanchok",
6146,"Kalika Lower Secondary School, Kavrepalanchok",
6147,"Mallika Primary School, Tikapur, Kailali",
6148,"Arunodaya Secondary School Simthali, Kavrepalanchok",
6149,"Ne Ra Primary School Kigarian, Banke",
6150,"Janata Secondary School, Maithawa Banke",
6151,"NERA PRIMARY SCHOOL, Umrawasihpurwa",
6152,"Seti Higher Secondary School, Saping Kavrepalanchok",
6153,"Latadeu Primary School, Dadeldhura",
6154,"Kailpal Secondary School, Rupal, Patram, Dadeldhura",
6155,"Chandeswari Primary School, Kailali",
6156,"Basic School, Vaderwa Manpur, Siraha",
6157,"Saraswati Sadan Secondary School, Sindure, Lamjung",
6158,"Secondary School Jogagaon, Banke",
6159,"Secondary School Thalha Katha, Siraha",
6160,Sunkoshi Public Development Primary School Kavrepalanchok,
6161,"Janmohan Secondary School, Kavrepalanchok",
6162,"Bal Unnati Basic School Bhullu, Kavre",
6163,"Wal Adarsh Secondary School, Kavre",
6164,"Punya Secondary School, Panauti, Kavrepalanchok",
6165,SARASWATI HIGH SCHOOL HAMANJANG TEHRATHUM,
6166,"Malika Basic School, Malika Village, Myagdi",
6167,"Shree Primary School Lahere, Palpa",
6168,"Sen Secondary School, Tansen, Palpa",
6169,"Bhimseneshwar Secondary School Bethanchok, Kavre",
6170,"Padmabarah Basic School, Myagdi",
6171,"Sarvodaya Higher Secondary School, Lamjung",
6172,Bal Prakash Secondary School Kavrepalanchok,
6173,"Okhle Basic School, Myagdi",
6174,"Saraswati Secondary School, Beni Napa, Myagdi",
6175,"Bhageshwar Primary School, Dadeldhura",
6176,"Madhurapati Primary School, Kavrepalanchok",
6177,"Bal Prakash Secondary School, Panaiti District, Kavre",
6178,"Himalaya Basic School, Ratdanda, Anppipal, Gorkha",
6179,"Manpower Secondary School, Shahid Lakhan, Gorkha",
6180,"Pancheswari Primary School, Gorkha",
6181,"Kalika Basic School Menchhayayem, Tehrathum",
6182,"Bhanu Basic School Lichkiramche, Khotang",
6183,"Maheshpur Primary School, Morang",
6184,"Wal Adarsh Basic School, Pasthali, Kavrepalanchok",
6185,"Siddha Shanti Primary School, Myagdi",
6186,"Sundar Primary School, Myagdi",
6187,"Parvati Basic School Raghuganga, Myagdi",
6188,"Manilek Valakalyan Secondary School, Dadeldhura",
6189,"Chetanya Secondary School, Kavrepalanchok",
6190,"Basic School, Sakhuwanankarakatti, Patna, Siraha",
6191,"Rani Pokhari Primary School, Terhathum",
6192,"Sunkuda Secondary School, Bajhang",
6193,"Sarada Primary School, Kavrepalanchok",
6194,"Indreshwar Higher Secondary School, Kavrepalanchok",
6195,"Purnasanjeevani Lankanmai Secondary School, Kavrepalanchok",
6196,"Chakra Devi Basic School, Dhulikhel, Kavre",
6197,"NERA PRIMARY SCHOOL, Dalepurva",
6198,"Gnandeep Secondary School, Dalaipurja",
6199,Devi Secondary School Shikhar Amvote Kavre,
6200,Nag Devi Secondary School Kavrepalanchok,
6201,"Sallaghar Lower Secondary School, Darchula",
6202,"Kalleni Primary School, Myagdi",
6203,"Jageshwari Primary School, Kavrepalanchok",
6204,"Sri Dahadhara Primary School, Darchula",
6205,"Shree Gouril Secondary School, Darchula",
6206,"Vindhwasini Primary School, Mangaltar",
6207,"Devishwari Primary School, Kavrepalanchok",
6208,"Mahakal Secondary School, Kavrepalanchok",
6209,"Buddha Wal Unnati Primary School, Betheni, Kavre",
6210,"Dhankali Basic School, Dhulikhel District, Kavrepalanchok",
6211,"Ne Ra Primary School Amarhav, Banke",
6212,"Risalchaur Primary School, Rukum",
6213,"Nepal National Basic School, Gulri, Banke",
6214,"Lokraj Adarsh Secondary School, Lamjung",
6215,"Lilajyoti Primary School, Lamjung",
6216,"Arunodaya Primary School Yagrachandi Nala, Chunatal, Kavreppalanchok",
6217,Secondary School Mahdeva Partaha Siraha,
6218,"Ne Ra Primary School Shahpurwa, Banke",
6219,"Siddheshwar Lower Secondary School, Tehrathum",
6220,"Vasishtha Primary School, Morahang",
6221,"Lulang Basic School, Madi",
6222,"Upallochaur Basic School, Myagdi",
6223,"Saraswati Primary School, Kailali",
6224,"Thanapati Primary School, Mahadevtar-6, Kavrepalanchok",
6225,"Shanti Niketan Secondary School, Panauti District, Kavrepalanchok",
6226,"Laliguras Primary School, Kavrepalanchok",
6227,"Yuvabarsha Primary School, Terhathum",
6228,"Ne Ra Primary School Mahatiniya, Banke",
6229,"Guheshwari Primary School, Kailali",
6230,"Tribhuvan National Secondary School Maurniyan, Kailali",
6231,"Simeshwar Primary School, Kujakot Dadeldhura",
6232,"Gayatri Sanskrit Secondary School, Mor",
6233,"Jaldevi Secondary School Shahid Lakhan, Gorkha",
6234,"Sunpukuwa Higher Secondary School Urlawari, Morang",
6235,"Wooddaya Secondary School, Lamjung",
6236,"Shanti Secondary School, Lamjung",
6237,"Walshulab Shikshasadan Primary School, Kavrepalanchok",
6238,"Vaishnavi Secondary School, Kirtipur Kathmandu",
6239,"Santiniketan Secondary School, Kavrepalanchok",
6240,"Ne Ra Pr Lower Secondary School, Surkhet",
6241,"Puranagaon Primary School, Tehrathum",
6242,"Mulpani Primary School Atharai Sakranti Bazar, Tehthum",
6243,"Mills Secondary School, Rani, Biratnagar, Morang",
6244,Thadiya Basic School Sundararaicha Morang,
6245,"Karmada Primary School, Udipur Lamjung",
6246,"Shankata Primary School, Kathmandu",
6247,"Primary School Hardiwang, Mainkot Rukum",
6248,"General Secondary School, Rukum West",
6249,"Baljyoti Basic School, Kavrepalanchok",
6250,"Shiv Shakti Basic School Arughat District, Gorkha",
6251,"Navjyoti Secondary School, Bhimsen Thapa Village, Gorkha",
6252,"Vahuladevi Primary School, Kavrepalanchok",
6253,"Purna Sanjeevani Lankanmai Secondary School, Kavrepalanchok",
6254,"Janata Basic School Siswa, Lakshmipur, Siraha",
6255,"Bhagwati Basic School Krishnapur Arnama, Siraha",
6256,"Nepal National Secondary School, Nayawan Pokhirkanda Surkhet",
6257,"Jan Ujjwal Basic School, Palpa",
6258,"Ubuddha Secondary School, Purvkhola, Palpa",
6259,"Shishu Vidyadham Primary School, Lamjung",
6260,"Public Awareness Primary School, Lamjung",
6261,"Malika Secondary School, Rukum",
6262,"Deurali Lower Secondary School, Pakhapati",
6263,"Himachal Secondary School, Myagdi",
6264,Bhumi Basic School Rukum,
6265,"Wal Chetna Primary School, Rukum",
6266,"Himalaya Basic School, Rukum East",
6267,"Popular Primary School Fedap, Tehrathum",
6268,Saraswati did not enter lower secondary school,
6269,"Janjyoti Basic School Alital, Dadeldhura",
6270,"Saryodaya Secondary School, Syangja",
6271,"Dhanubase Bharuwa Primary School, Baling, Syangja",
6272,"National Secondary School, Walling, Sanja",
6273,"Shahidada Primary School, Udaipur",
6274,"Primary School, Sritpur Jankinagar, Siraha",
6275,"Bhrikuti Primary School, Kavrepalanchok",
6276,"Parvati Secondary School Bethanchok, Kavrepalanchok",
6277,Krishna Gopal Secondary School Dhunghark Kavrepalanchok,
6278,"Suryajyoti Primary School, Lamjung",
6279,"Janajyoti Secondary School, Kavrepalanchok",
6280,"Saubhagya Devi Primary School, Bardia",
6281,Kisan Secondary School Rajpur Khallajaipur Wardia,
6282,"Mahendrajyoti Secondary School, Darwarmarg, Gorkha",
6283,Govind Ratna Kunwar Democratic Basic School Gulmi,
6284,Primary School Malkwang Vedikhalta Myagdi,
6285,"Arjuna Secondary School Veni, Myagdi",
6286,"Chandeni Secondary School, Kavrepalanchok",
6287,"Krishnagopal Secondary School, Kavre",
6288,"Bijayashwari Secondary School, Surkhet",
6289,"Basic School Rolpa District, Rolpa",
6290,"Lower Secondary School, Harjang Rolpa",
6291,"Prabhat Secondary School, Pyuthan",
6292,"Panchodaya Primary School, Kailali",
6293,"Thekarara Primary School, Kailali",
6294,"Tribhuvan Secondary School, Kailali",
6295,"Navadurga Secondary School, Kailali",
6296,"Saraswati Lower Secondary School, Nibuwakharak, Syangja",
6297,"Durga Devi Basic School Putlibazar, Syangja",
6298,"Shitla Secondary School, Arukhark, Syangja",
6299,Secondary School Temple Basic School Kavrepalanchok,
