school_id	name	name_processed	district_id
21059	Gyan Jyoti Aa Vi Singharahi	Gyan Jyoti Basic School Singharahi Primary , Lahan Siraha	19
21065	Gyan Jyoti Pra V	Gyan Jyoti Primary School , Kalaiya Bara	16
21067	Gyan Jyoti Pra V Jhalhi	Gyan Jyoti Primary School Jhalhi , Rajbiraj Saptari	21
21068	Gyan Jyoti Pra V Misarpatti	Gyan Jyoti Primary School Misarpatti , Sabaila Dhanusha	20
21072	Gyan Mandir Pra V	Gyan Mandir Primary School , Katahariya Rautahat	17
21074	Gyan Nikunja Pra V	Gyan Nikunja Primary School , Bhangaha Mahottari	22
21075	Gyan Sagar Dalit Pra V	Gyan Sagar Dalit Primary School , Bindabasini Parsa	15
21076	Gyan Sagar Dalit Pra V Gardawal	Gyan Sagar Dalit Primary School Gardawal , Bindabasini Parsa	15
21079	Gyan Udaya Academy	Gyan Udaya Academy , Chandrapur Rautahat	17
21086	Gyandeep Secondary English Boarding School	Gyandeep Secondary English Boarding School , Kalaiya Bara	16
21092	Gyanoday Aa Vi Lahan	Gyanoday Basic School Lahan Primary , Siraha	19
21099	Gyanodaya Madhyamik Vidyalaya Kanchanvan Gajariya	Gyanodaya Secondary School Kanchanvan Gajariya Kanchanban , Laxminiya Dhanusha	20
21102	Gyanodaya Vidya Mandir	Gyanodaya Vidya Mandir , Rajbiraj Saptari	21
21108	Ha Bi Sa Basic School Madhwa	Ha School Sa Basic Madhwa Primary , Manara Mahottari	22
21109	Hajari Mata Aa Vi Navarajpur	Hajari Mata Basic School Navarajpur Primary , Siraha	19
21115	HANSARAJ SANJHADEVI YADAV AA VI LANGURWA BALAHI	HANSARAJ SANJHADEVI YADAV Basic School LANGURWA BALAHI H S Y Primary Langurwa Balahi , Sukhipur Siraha	19
21116	Hansraj English Boarding School	Hansraj English Boarding School , Birgunj Parsa	15
21117	Hanswahini Basic School, Pipariya-12, Bara	Hanswahini Basic School , Pipariya-12 Bara Hangshabahini School,Pipariya 12 Jeetpursimara Bara	16
21118	Hanuman ECD Danda Golbazar	Hanuman ECD Danda Golbazar , Siraha	19
21119	Hanuman Pra V	Hanuman Primary School Human , Simroungadh Bara	16
21120	Hanuman Pra V	Hanuman Primary School , Brindaban Rautahat	17
21121	Hanuman Pra V Hauwahi	Hanuman Primary School Hauwahi , Sahidnagar Dhanusha	20
21122	Hanuman Pra Vi Auraiya	Hanuman Primary School Auraiya , Ishanath Rautahat	17
21123	Hanuman Pra Vi Dhanadi	Hanuman Primary School Dhanadi , Gadhimai Rautahat	17
21124	Hanuman Prasad Sharda Secondary School Inarwa	Hanuman Prasad Sharda Secondary School Inarwa Ha Pr Sa Uchha , Bhagawanpur Siraha	19
21128	Hari Bansha Pra V	Hari Bansha Primary School , Shambhunath Saptari	21
21129	Hari Darbi Krishna Pra V Kisanpur	Hari Darbi Krishna Primary School Kisanpur , Chandranagar Sarlahi	18
21130	Hari Esht Ja Pra V	Hari Esht Ja Primary School , Bhangaha Mahottari	22
21131	Hari Khetan Secondary School	Hari Khetan Secondary School , Birgunj Parsa	15
21133	Harihar Banasthali Primary School	Harihar Banasthali Primary School , Bagmati Sarlahi	18
21134	Harihar Hari Na Prv Sadepar	Harihar Hari Na Prv Sadepar , Tilathi Saptari	21
21135	Harihar Janta Basic School	Harihar Janta Basic School , Haripur Sarlahi	18
21136	Harihar Raj Pra V	Harihar Raj Primary School , Pakahamainpur Parsa	15
21137	Harihar Sah Pra V Shyampur	Harihar Sah Primary School Shyampur , Pakahamainpur Parsa	15
21138	Harihar Sarraf Champa Devi Basic School	Harihar Sarraf Champa Devi Basic School Vediyahi , Birgunj Parsa	15
21139	Harijan Pra V	Harijan Primary School , Bhangaha Mahottari	22
21140	harinandan sakuntala Pra V Arnaha	harinandan sakuntala Primary School Arnaha , Balara Sarlahi	18
21141	Hatemalo Pra V Jangl Tol	Hatemalo Primary School Jangl Tol , Chandrapur Rautahat	17
21146	Hileshwar Samudayek Pr Sc	Hileshwar Samudayek Pr Sc , Chandrapur Rautahat	17
21148	Himal Basic School	Himal Basic School Pre , Nijgadh Bara	16
21149	Himalay Ma Vi Simaltoki	Himalay Secondary School Simaltoki Basic , Dhangadhimai Siraha	19
21151	Himalaya Secondary EBS Mirchaiya	Himalaya Secondary EBS Mirchaiya , Siraha	19
21158	Hira Phekani Ma V	Hira Phekani Secondary School , Dakneshwori Saptari	21
21159	Hira Sonabatti Pra V Sripur	Hira Sonabatti Primary School Sripur , Aurahi Mahottari	22
21160	Hirmat Sa Pra V	Hirmat Sa Primary School , Ramnagar Sarlahi	18
21161	Hoise Haise Janta Pra Vi, Padariya	Hoise Haise Janta Primary School , Padariya Chakraghatta Sarlahi	18
21164	Holy Angels Secondary English Boarding School	Holy Angels Secondary English Boarding School , Nijgadh Bara	16
21168	Holy Mission Residential School	Holy Mission Residential School , Janakpurdham Dhanusha	20
21172	Hoste Hainse Shiksha Kendra	Hoste Hainse Shiksha Kendra , Basbariya Sarlahi	18
21173	Hostehaise Janta Pra V Shreepur	Hostehaise Janta Primary School Shreepur , Barahathawa Sarlahi	18
21174	Husnul Ulum Maktab	Husnul Ulum Maktab , Dhobini Parsa	15
21180	Indadiaya Prathamik Bidhyalay	Indadiaya Primary Bidhyalay School Nankar Banauli , Khadak Saptari	21
21181	Indrapur Janta Pra V Haripur	Indrapur Janta Primary School Haripur , Sarlahi	18
21182	Indrawati Janata Pra. Vi. Kataharbot	Indrawati Janata Primary School Kataharbot Katarbot , Lalbandi Sarlahi	18
21187	Insan Pra V	Insan Primary School , Malangwa Sarlahi	18
21192	Ishworpur Bela Ma V	Ishworpur Bela Secondary School , Sarlahi	18
21195	Islamiya Aa Vi Ramaul	Islamiya Basic School Ramaul Primary , Siraha Siraha	19
21196	Islamiya Madarsa Kadariya Gulsane Raja	Islamiya Madarsa Kadariya Gulsane Raja , Mithila Dhanusha	20
21199	Islamiya Pra V Hariraha	Islamiya Primary School Hariraha , Dakneshwori Saptari	21
21200	Islamiya Pra V Rajbiraj	Islamiya Primary School Rajbiraj , Saptari	21
21201	Islamiya salfiya Bandipur	Islamiya salfiya Bandipur , Karjanha Siraha	19
21202	Itahadul Aa Vi Silorwa Pachhawari	Itahadul Basic School Silorwa Pachhawari Primary , Sukhipur Siraha	19
21206	Ja  Ma Vi  Mattigadhi	Ja Secondary School Mattigadhi Lower Matthigadhi , Agnisair Saptari	21
21207	Ja Adhar V Nagho	Ja Basic School Nagho , Rajgadh Saptari	21
21208	Ja Adhar V Simraha Sigiyoun	Ja Basic School Simraha Sigiyoun , Bishnupur Saptari	21
21209	Ja Dalit Pra Vi harinmari	Ja Dalit Primary School harinmari , Ramgopalpur Mahottari	22
21211	Ja Ka Pra Vi  parshila tole, Dhanpuri	Ja Ka Primary School parshila tole , Dhanpuri Tirahut Saptari	21
21212	Ja Ma V Harihara Basantpur	Ja Secondary School Harihara Basantpur , Dakneshwori Saptari	21
21213	Ja Ma V Kankatta	Ja Secondary School Kankatta , Bishnupur Saptari	21
21214	Ja Ma V Kolhuwa Bagewa	Ja Secondary School Kolhuwa Bagewa , Ekdara Mahottari	22
21215	Ja Ma Vi Lalpatti	Ja Secondary School Lalpatti , Khadak Saptari	21
21216	Ja Pra V Bhanghiya	Ja Primary School Bhanghiya , Ekdara Mahottari	22
21217	Ja Pra V Gaidha Bhetpur	Ja Primary School Gaidha Bhetpur Gaida , Samsi Mahottari	22
21218	Ja Pra V Goiyahi	Ja Primary School Goiyahi , Dhanusadham Dhanusha	20
21219	Ja Pra V Janaki Niwas	Ja Primary School Janaki Niwas , Dhanusadham Dhanusha	20
21220	Ja Pra V Makari Kataiya	Ja Primary School Makari Kataiya , Rupani Saptari	21
21221	Ja Pra V Paudeshwar	Ja Primary School Paudeshwar , Aurahi Dhanusha	20
21222	Ja Ra Pra V Baltiya	Ja Ra Primary School Baltiya , Sabaila Dhanusha	20
21223	Ja Ra Pra V Hatmunda	Ja Ra Primary School Hatmunda , Kamala Dhanusha	20
21224	Ja Ra Pra V Laxman Akhada	Ja Ra Primary School Laxman Akhada , Janakpurdham Dhanusha	20
21225	Ja Ra Pra Vi Khudibakhari Chhinnamsta	Ja Ra Primary School Khudibakhari Chhinnamsta J , Chhinnamasta Saptari	21
21226	Jabda Budhha Shiksha Niketan	Jabda Budhha Shiksha Niketan , Dhangadhimai Siraha	19
21227	Jagdish Pra School Hagminiya Goth	Jagdish Secondary School Hagminiya Goth , Rajdevi Rautahat	17
21231	Jal Kanya Pra V	Jal Kanya Primary School , Lalbandi Sarlahi	18
21233	Jamiya Arabiya Ul Urdu School	Jamiya Arabiya Ul Urdu School , Gujara Rautahat	17
21234	Jamiya Eshlamiya Madrassa Ghoghanpur	Jamiya Eshlamiya Madrassa Ghoghanpur , Kanchanroop Saptari	21
21239	Jamiya Madintul  uloom janakpurdham-4	Jamiya Madintul uloom janakpurdham-4 Madin Natul Alam , Janakpurdham Dhanusha	20
21245	Jan Bhavna Pra. Vi. Mathatole Rajdevi Municipality-06, Rauthat	Jan Bhavna Primary School Mathatole Rajdevi Municipality-06 , Rauthat Rautahat	17
21246	Jan Chetna Pra V	Jan Chetna Primary School , Pachrauta Bara	16
21247	Jan Ekta Basic School Sano Katti	Jan Ekta Basic School Sano Katti Primary Siswa Karaiya , Manara Mahottari	22
21248	Jan Jagriti Pra V Musharniya Bishanpur	Jan Jagriti Primary School Musharniya Bishanpur , Khadak Saptari	21
21250	Jan Jyoti Multiple Campus	Jan Jyoti Multiple Campus , Lalbandi Sarlahi	18
21251	Jan Kalyan Aa Vi Kachanari	Jan Kalyan Basic School Kachanari Primary , Bariyarpatti Siraha	19
21252	Jan Kalyan Ma V Dhobiniya	Jan Kalyan Secondary School Dhobiniya Shree Basic , Dhankaul Sarlahi	18
21253	Jan Samudaik Pra V	Jan Samudaik Primary School , Jeetpursimara Bara	16
21254	Jan Samuhik Balbikas Kendra	Jan Samuhik Balbikas Kendra , Chandrapur Rautahat	17
21255	Jan Sewa Pra V	Jan Sewa Primary School , Jaganathpur Parsa	15
21256	Jana Bhawana Pra V	Jana Bhawana Primary School , Chandrapur Rautahat	17
21257	Jana Chetana Aadharbhut School Maulapur	Jana Chetana Basic School Maulapur Primary , Jeetpursimara Bara	16
21258	Jana Jagriti Aa V Nayakatola	Jana Jagriti Basic School Nayakatola Primary , Baragadhi Bara	16
21259	Jana Jagriti Basic School	Jana Jagriti Basic School Jan , Bagmati Sarlahi	18
21260	Jana Jagriti Basic School	Jana Jagriti Basic School , Bagmati Sarlahi	18
21261	Jana Jagriti Ma V	Jana Jagriti Secondary School , Harion Sarlahi	18
21262	Jana Jagriti Pra  V	Jana Jagriti Secondary School Primary , Bagmati Sarlahi	18
21263	Jana Jagriti Pra V	Jana Jagriti Primary School , Harion Sarlahi	18
21264	Jana Jagriti Pra V	Jana Jagriti Primary School , Gujara Rautahat	17
21265	Jana Jagriti Pra Vi Ramgopalpur-7 Sahasaula	Jana Jagriti Primary School Ramgopalpur-7 Sahasaula , Ramgopalpur Mahottari	22
21266	Jana Jagriti Pra Vi. Aatmapur	Jana Jagriti Primary School. Aatmapur School , Bagmati Sarlahi	18
21267	Jana Jagriti Primary School	Jana Jagriti Primary School Tejpur , Bagmati Sarlahi	18
21268	Jana Jagriti Secondary School	Jana Jagriti Secondary School , Chandrapur Rautahat	17
21269	Jana Jyoti Adharbhut Vidayalaya Bhorlani	Jana Jyoti Basic Vidayalaya Bhorlani School , Lalbandi Sarlahi	18
21270	Jana Jyoti Basic School	Jana Jyoti Basic School Primary , Bagmati Sarlahi	18
21271	Jana Jyoti Basic School	Jana Jyoti Basic School Primary , Nijgadh Bara	16
21272	Jana Jyoti Ma Vi	Jana Jyoti Secondary School School.Chandrapur , Chandrapur Rautahat	17
21273	Jana Jyoti Ma Vi Lalbandi	Jana Jyoti Secondary School Lalbandi , Sarlahi	18
21274	Jana Jyoti Pra V	Jana Jyoti Primary School , Gujara Rautahat	17
21275	Jana Jyoti Pra V	Jana Jyoti Primary School , Garuda Rautahat	17
21276	Jana Jyoti Pra V	Jana Jyoti Primary School , Kolhabi Bara	16
21277	Jana Kalyan Pra V	Jana Kalyan Primary School , Mahadeva Saptari	21
21278	Jana Kalyan Pra V	Jana Kalyan Primary School , Haripur Sarlahi	18
21279	Jana Kalyan Pra. V.	Jana Kalyan Primary School , Bodebarsain Saptari	21
21280	Jana Prabhat Ma V Daulatpur	Jana Prabhat Secondary School Daulatpur Ja Uchha , Surunga Saptari	21
21281	Jana Priya Pra V	Jana Priya Primary School , Chandrapur Rautahat	17
21283	Jana Samudayik Adhar Vi. Baluwa	Jana Samudayik Basic Vi. Baluwa School , Gujara Rautahat	17
21284	Jana Samudayik Ma Vi	Jana Samudayik Secondary School , Karaiyamai Bara	16
21285	Jana Shakti Pra V	Jana Shakti Primary School , Ishworpur Sarlahi	18
21286	Janabal Kalyan Secondary School	Janabal Kalyan Secondary School Ma. V. Dharahara , Bagmati Sarlahi	18
21287	Janachetana AA VI Malhaniyakhori	Janachetana Basic School Malhaniyakhori Primary , Mirchaiya Siraha	19
21288	Janachetana Sa Pra V barahathawa-7 bantol	Janachetana Sa Primary School barahathawa-7 bantol , Barahathawa Sarlahi	18
21289	Janaekta Salhesh Aa Vi Mainamaini Chattan	Janaekta Salhesh Basic School Mainamaini Chattan Primary , Dhangadhimai Siraha	19
21290	Janahit Aa Vi Premnagar	Janahit Basic School Premnagar Primary , Karjanha Siraha	19
21291	Janahit Aadharbhoot Biddhyalaya Gangajali	Janahit ABasic Biddhyalaya Gangajali Janhit Basic School , Saptakoshi Saptari	21
21292	Janahit Adhar V Machi Jhitkaiya	Janahit Basic School Machi Jhitkaiya , Kamala Dhanusha	20
21293	Janahit Basic School Asanpur Dohatiya	Janahit Basic School Asanpur Dohatiya , Golbazar Siraha	19
21294	Janahit Community Basic School, Gaindatar	Janahit Community Basic School , Gaindatar Chandrapur Rautahat	17
21295	Janahit Nandalal Ma V Chaulikha	Janahit Nandalal Secondary School Chaulikha , Bardibas Mahottari	22
21296	Janahit Pawanlal Pra.Vi. Banarjhula	Janahit Pawanlal Primary School. Banarjhula School , Khadak Saptari	21
21297	Janahit Pra V	Janahit Primary School , Chandrapur Rautahat	17
21298	Janajagriti Aa Vi Bhorleni	Janajagriti Basic School Bhorleni Primary , Dhangadhimai Siraha	19
21299	Janajagriti Aa Vi Dahipaudi	Janajagriti Basic School Dahipaudi Primary , Sukhipur Siraha	19
21300	Janajagriti Aa Vi Manthahikuttitol	Janajagriti Basic School Manthahikuttitol Primary , Mirchaiya Siraha	19
21301	Janajati Adharbhut V Shiddhapur	Janajati Basic School Shiddhapur , Sakhuwa Parsa	15
21302	Janajati Adharbhut Vidyalaya Babuain	Janajati Basic School Babuain , Mahagadhimai Bara	16
21303	Janajati Pra V Bateshwar	Janajati Primary School Bateshwar , Bateswor Dhanusha	20
21307	Janak Hari Hansbahini Basic School	Janak Hari Hansbahini Basic School Primary , Parsagadi Parsa	15
21311	Janak Pra V	Janak Primary School , Rajbiraj Saptari	21
21312	Janak Ra Pra V Balawatol	Janak Ra Primary School Balawatol , Janakpurdham Dhanusha	20
21313	Janakalyan Aa Vi Kharahitol	Janakalyan Basic School Kharahitol Primary , Sukhipur Siraha	19
21314	Janakalyan Aa Vi Langurwa Balahi	Janakalyan Basic School Langurwa Balahi , Sukhipur Siraha	19
21315	Janakalyan Aa Vi Navarajpur	Janakalyan Basic School Navarajpur Primary , Siraha	19
21316	Janakalyan Adharbhut Vidhyalay	Janakalyan Basic Vidhyalay Jana Kalyan Primary School , Nijgadh Bara	16
21317	Janakalyan Basic School	Janakalyan Basic School Jankalayan , Bagmati Sarlahi	18
21318	Janakalyan Ma Vi Gauripur	Janakalyan Secondary School Gauripur Shree , Arnama Siraha	19
21319	Janaki Aadharvut Vidhyalay (0-4) Kukurwa	Janaki Basic Vidhyalay (0-4) Kukurwa Primary School , Kshireshwarnath Dhanusha	20
21324	Janaki Janata Primary School	Janaki Janata Primary School Mithilapur , Bagmati Sarlahi	18
21325	Janaki Laxmi Basic School	Janaki Laxmi Basic School Primary , Kaudena Sarlahi	18
21326	Janaki Ma V Janakpur	Janaki Secondary School Janakpur , Janakpurdham Dhanusha	20
21329	Janaki Parikshan Secondary (0-12) School  Parikauli	Janaki Parikshan Secondary (0-12) School Parikauli , Jaleshwar Mahottari	22
21330	Janaki Pra V Kachuri	Janaki Primary School Kachuri , Mithila Dhanusha	20
21332	Janaki Samudayik Pra V	Janaki Samudayik Primary School , Ishanath Rautahat	17
21334	Janaki Secondary School,Lalbandi-7	Janaki Secondary School,Lalbandi-7 School , Lalbandi Sarlahi	18
21340	Janamukhi Aa Vi Gautari	Janamukhi Basic School Gautari Primary , Karjanha Siraha	19
21341	Janamukhi Adharbhut vidyalaya dadatol	Janamukhi Basic School dadatol Primary , Bardibas Mahottari	22
21342	Janamukhi Basic School Golamuksar	Janamukhi Basic School Golamuksar , Golbazar Siraha	19
21343	Janamukhi Samudayik Adharbhut V Hardiya	Janamukhi Samudayik Basic School Hardiya , Surunga Saptari	21
21344	Janapriya Secondary School, Bhuchakrapur	Janapriya Secondary School , Bhuchakrapur Shree Bateswor Dhanusha	20
21345	Janasamuh Basic School Gurudham	Janasamuh Basic School Gurudham , Golbazar Siraha	19
21346	Janasewa Ma. V.	Janasewa Ma. V. Secondary School , Harion Sarlahi	18
21348	Janasewa Pra V	Janasewa Primary School , Gujara Rautahat	17
21349	Janata  Ma V Sonaraniya	Janata Secondary School Sonaraniya Uchch , Maulapur Rautahat	17
21350	Janata  Ma. Vi. Farahadawa	Janata Secondary School Farahadawa , Haripur Sarlahi	18
21351	Janata A.Vi.	Janata A.Vi. Primary School , Haripur Sarlahi	18
21352	Janata Aa V	Janata Basic School Primary , Paterwasugauli Parsa	15
21353	Janata Aa Vi  Aurahi	Janata Basic School Aurahi Primary , Siraha	19
21354	Janata Aa Vi Ghaletol	Janata Basic School Ghaletol Lower Secondary , Lahan Siraha	19
21355	Janata Aa Vi Kushmadi,Gaushala-8,mahottari	Janata Basic School Kushmadi,Gaushala-8,mahottari Kushmadi , Gaushala Mahottari	22
21356	Janata Aa Vi Tamasuyiya	Janata Basic School Tamasuyiya Primary , Navarajpur Siraha	19
21357	Janata Aa. Vi Maleth Gadhiya, Rajbiraj-09	Janata Basic School Maleth Gadhiya , Rajbiraj-09 Rajbiraj Saptari	21
21358	Janata Aa. Vi. .Bharatpur	Janata Basic School .Bharatpur Primary , Gaushala Mahottari	22
21359	Janata Aa. Vi. Khairatol	Janata Basic School Khairatol Janta , Karjanha Siraha	19
21360	Janata Aadharbhut Vidhyalay	Janata Basic Vidhyalay Ja Lower Secondary School Nathpatti , Sahidnagar Dhanusha	20
21361	Janata Aadharbhut Vidhyalay Singiyaun, Rajbiraj 12	Janata Basic Vidhyalay Singiyaun , Rajbiraj 12 Saptari	21
21362	Janata Aadharbhut(0-5) school Jayapur	Janata Basic(0-5) school Jayapur Basic School , Gaushala Mahottari	22
21363	Janata Addharvut school sahasaula	Janata Addharvut school sahasaula Primary School , Ramgopalpur Mahottari	22
21364	Janata Adhar V	Janata Basic School , Gadhimai Rautahat	17
21365	Janata Adhar V Dubarkot Hathletwa	Janata Basic School Dubarkot Hathletwa , Kamala Dhanusha	20
21366	Janata Adharbhut school Kabilasi 8 kabilasi	Janata Basic school Kabilasi 8 kabilasi , Sarlahi	18
21367	Janata Adharbhut V Birnagar	Janata Basic School Birnagar Lower Secondary , Surunga Saptari	21
21368	Janata Adharbhut V Kamalpur	Janata Basic School Kamalpur Lower Secondary Hardiya , Surunga Saptari	21
21369	Janata Adharbhut V Naindabar	Janata Basic School Naindabar Nainadabar , Surunga Saptari	21
21370	Janata Adharbhut V Pramanpur	Janata Basic School Pramanpur Primary , Surunga Saptari	21
21371	Janata Adharbhut V Rampur	Janata Basic School Rampur Malhaniya , Surunga Saptari	21
21372	Janata Adharbhut V Shivnagar Pipra	Janata Basic School Shivnagar Pipra Primary , Surunga Saptari	21
21373	Janata Adharbhut Vidhyalay Ghattole	Janata Basic Vidhyalay Ghattole Primary School , Ishworpur Sarlahi	18
21374	Janata Adharbhut Vidhyalay Piparahi, Rajbiraj 13	Janata Basic Vidhyalay Piparahi , Rajbiraj 13 Primary School Saptari	21
21375	Janata Adharbhut Vidhyalya Kochabakhari Chhinnamsta 6	Janata Basic Vidhyalya Kochabakhari Chhinnamsta 6 School , Chhinnamasta Saptari	21
21376	Janata Adharbhut Vidyalay hariharpur	Janata Basic Vidyalay hariharpur School , Agnisair Saptari	21
21377	Janata Adharbhut Vidyalaya	Janata Basic School , Ishworpur Sarlahi	18
21378	Janata Adharbhut Vidyalaya	Janata Basic School Bhaisehi , Phatuwa Rautahat	17
21379	Janata Adharbhut Vidyalaya Bardamar	Janata Basic School Bardamar Bardmar , Lahan Siraha	19
21380	Janata Adharbhut Vidyalaya fatuwa	Janata Basic School fatuwa Primary , Phatuwa Rautahat	17
21381	Janata Adharbhut Vidyalaya Nayabasti	Janata Basic School Nayabasti , Chandrapur Rautahat	17
21382	Janata Adharbhut Vidyalaya Sonamai Agleshwara	Janata Basic School Sonamai Agleshwara Agleshswera , Aurahi Mahottari	22
21383	Janata Banwali Secondary School Barchhawa	Janata Banwali Secondary School Barchhawa Shree Model (Technical) Barchhawa,Naraha , Naraha Siraha	19
21384	Janata Basic (0-8) school  tharutol	Janata Basic (0-8) school tharutol Ja Primary School Tharutole , Bhangaha Mahottari	22
21385	Janata Basic (1-5) school Hajminiya	Janata Basic (1-5) school Hajminiya Primary School , Rajpur Rautahat	17
21386	Janata basic school Andipati	Janata basic school Andipati Primary School Andipatti , Hanumannagar Saptari	21
21387	Janata Basic School Banigama	Janata Basic School Banigama Lower Secondary , Laxminiya Dhanusha	20
21388	Janata Basic School Govindpur	Janata Basic School Govindpur , Golbazar Siraha	19
21389	Janata Basic School Karmohan	Janata Basic School Karmohan Primary , Ishworpur Sarlahi	18
21390	Janata Basic School Malhaniya	Janata Basic School Malhaniya Primary , Hanumannagar Saptari	21
21391	Janata Basic School Rohuwa	Janata Basic School Rohuwa Primary , Godaita Sarlahi	18
21392	Janata Bishnu Aadharbhut Vidhyalay Yadukuha	Janata Bishnu Basic Vidhyalay Yadukuha Primary School , Sahidnagar Dhanusha	20
21393	Janata Dalit Rastriy Adharbhut  Vidyalay	Janata Dalit Rastriy Basic Vidyalay Primary School Rampur Jamuwa , Shambhunath Saptari	21
21394	Janata Dihabar Pra V	Janata Dihabar Primary School , Rajgadh Saptari	21
